date,volume,turnover,open,high,low,close,change,transaction
2016-12-01,3937.128,878738724,223.0,224.5,221.5,224.5,3.0,2813
2016-12-02,4814.107,1078670735,224.0,226.0,222.0,225.0,0.5,2843
2016-12-05,3168.375,711465375,226.0,226.0,223.0,223.5,-1.5,2376
2016-12-06,4684.648,1059886300,226.0,228.0,225.0,226.0,2.5,3213
2016-12-07,4606.364,1039578264,228.0,228.0,224.0,225.0,-1.0,3251
2016-12-08,7816.169,1786804264,226.0,230.0,225.5,230.0,5.0,4774
2016-12-09,5128.219,1179261959,230.0,231.0,228.0,230.5,0.5,3069
2016-12-12,4423.938,1020691261,232.0,233.0,229.0,229.5,-1.0,3006
2016-12-13,4148.386,948192394,229.0,229.5,227.5,228.5,-1.0,2852
2016-12-14,7995.707,1810175082,229.5,230.0,223.5,225.0,-3.5,4702
2016-12-15,4679.063,1057653364,224.5,228.5,223.0,228.0,3.0,3254
2016-12-16,4250.759,965895905,227.0,229.0,226.0,226.0,-2.0,2429
2016-12-19,3104.404,687054708,226.0,226.0,223.5,224.0,-2.0,1855
2016-12-20,8885.481,1936996801,222.0,222.0,215.0,219.5,-4.5,5788
2016-12-21,4963.751,1083307718,219.5,221.0,216.5,216.5,-3.0,3149
2016-12-22,4238.35,921253108,216.5,218.5,216.0,217.0,0.5,2685
2016-12-23,4039.86,875311042,217.0,218.0,216.0,216.5,-0.5,2708
2016-12-26,3087.344,664849463,214.0,216.5,214.0,216.0,-0.5,2064
2016-12-27,2066.712,448707066,216.0,218.5,215.5,218.0,2.0,1391
2016-12-28,2982.219,649830348,218.0,219.5,216.5,218.5,0.5,2040
2016-12-29,3604.394,781847498,218.0,218.5,216.0,216.5,-2.0,2217
2016-12-30,3800.961,825466509,218.5,219.0,216.5,216.5,0.0,1920
