date,volume,turnover,open,high,low,close,change,transaction
2010-08-02,18337.749,7731117317,420.0,432.0,413.0,430.5,-3.0,12343
2010-08-03,14357.421,6343231014,435.0,447.5,435.0,438.0,7.5,8615
2010-08-04,9584.444,4207858248,445.0,445.0,435.5,438.5,0.5,6112
2010-08-05,6904.242,3039946480,442.0,444.0,437.5,438.0,-0.5,4985
2010-08-06,8815.464,3913213408,440.0,447.0,439.0,444.5,6.5,5735
2010-08-09,11714.893,5371050459,446.0,467.0,446.0,463.0,18.5,8874
2010-08-10,9322.525,4254588090,464.0,464.0,452.0,453.0,-10.0,6146
2010-08-11,8582.875,3925293125,453.0,461.5,452.0,455.0,2.0,5601
2010-08-12,6138.529,2805864869,460.0,460.0,452.5,459.0,4.0,3824
2010-08-13,7128.496,3286812515,459.0,464.0,457.5,460.0,1.0,4239
2010-08-16,4960.896,2272151556,459.0,463.5,454.0,460.0,0.0,3418
2010-08-17,5428.37,2497837720,461.5,465.0,456.0,456.0,-4.0,3581
2010-08-18,9810.485,4497678630,460.0,463.0,455.0,457.0,1.0,5118
2010-08-19,5570.272,2557592140,457.0,461.5,456.0,458.0,1.0,3225
2010-08-20,4224.032,1927751124,457.0,461.5,453.0,453.0,-5.0,3122
2010-08-23,5790.043,2608104807,450.0,455.0,446.0,448.0,-5.0,4326
2010-08-24,4429.523,1997261850,453.0,456.0,447.0,447.0,-1.0,3052
2010-08-25,10436.862,4559373608,446.0,446.0,431.0,431.0,-16.0,6614
2010-08-26,4825.347,2115114027,433.0,443.5,433.0,438.0,7.0,3616
2010-08-27,4939.682,2160976216,441.0,444.0,433.0,436.5,-1.5,4015
2010-08-30,6882.03,2973440300,435.0,436.5,428.0,435.5,-1.0,5187
2010-08-31,6213.614,2699682933,430.5,441.5,428.0,436.5,1.0,4794
