date,volume,turnover,open,high,low,close,change,transaction
2016-09-01,5555.828,1392073000,252.0,252.0,248.5,251.0,1.5,3435
2016-09-02,4121.259,1017614214,250.0,251.0,245.0,245.5,-5.5,2966
2016-09-05,12863.933,3264377848,250.0,257.0,250.0,256.5,11.0,7719
2016-09-06,6927.993,1760957195,256.5,256.5,252.5,254.5,-2.0,4012
2016-09-07,8697.778,2234576699,255.0,260.5,253.5,253.5,-1.0,5965
2016-09-08,7590.6,1908643389,250.5,253.5,250.5,250.5,-3.0,5271
2016-09-09,7947.781,1947730126,246.5,247.0,243.0,245.0,-5.5,5496
2016-09-10,4688.489,1124658078,241.0,241.0,238.0,240.0,-5.0,3624
2016-09-12,5466.467,1302347613,239.0,240.0,237.0,238.0,-2.0,3717
2016-09-13,4501.756,1077229940,240.0,241.0,237.0,239.5,1.5,3163
2016-09-14,8075.216,1946230520,239.0,244.0,239.0,239.0,-0.5,3702
2016-09-19,8300.84,2002802620,239.5,243.0,239.5,242.5,3.5,4451
2016-09-20,9490.989,2332814783,245.0,248.0,243.5,245.5,3.0,5696
2016-09-21,9296.535,2291640422,247.0,248.5,245.0,246.0,0.5,4360
2016-09-22,4006.185,983816510,248.0,248.5,244.5,245.0,-1.0,2565
2016-09-23,3338.426,821106222,245.5,247.0,245.0,247.0,2.0,2588
2016-09-26,4247.196,1036515218,244.5,245.0,243.5,243.5,-3.5,2655
2016-09-29,6224.34,1518271290,243.0,245.0,243.0,243.5,0.0,3737
2016-09-30,7524.653,1793034970,238.0,241.5,238.0,239.5,-4.0,4494
