date,volume,turnover,open,high,low,close,change,transaction
2013-08-01,6854.138,2478697956,363.5,366.0,355.5,362.0,2.0,4466
2013-08-02,6303.828,2286306564,366.0,366.0,360.0,363.0,1.0,4370
2013-08-05,5003.212,1802064820,365.0,365.0,357.0,358.5,-4.5,3419
2013-08-06,5556.996,1948778075,355.0,355.0,348.0,351.0,-7.5,4215
2013-08-07,6005.273,2117032550,352.0,357.5,349.0,350.0,-1.0,4258
2013-08-08,5024.929,1787045866,357.0,358.0,353.0,354.0,4.0,3644
2013-08-09,3989.08,1400978080,353.5,353.5,348.5,351.0,-3.0,3001
2013-08-12,2941.324,1029896694,355.0,355.0,351.0,352.5,1.5,1871
2013-08-13,10245.843,3710996585,358.0,366.0,356.0,366.0,13.5,6342
2013-08-14,5141.831,1864296653,366.0,366.0,361.0,363.0,-3.0,3656
2013-08-15,5633.115,2045598900,360.0,366.0,358.0,360.0,-3.0,4188
2013-08-16,3874.985,1400330600,360.0,364.0,359.0,360.0,0.0,2983
2013-08-19,11115.099,4158047441,365.0,379.0,364.0,375.0,15.0,7808
2013-08-20,9022.064,3381052680,375.0,382.0,368.5,370.0,-5.0,6187
2013-08-22,6409.491,2367725128,372.5,372.5,367.0,368.0,-2.0,4453
2013-08-23,4187.54,1547090887,373.0,374.0,367.0,367.0,-1.0,2998
2013-08-26,5747.236,2127732218,375.0,376.5,367.5,367.5,0.5,4117
2013-08-27,7258.34,2692727933,370.5,375.5,367.5,367.5,0.0,4896
2013-08-28,7460.841,2748525806,366.0,373.0,366.0,366.0,-1.5,4982
2013-08-29,10344.792,3753174374,368.0,368.5,359.0,363.5,-2.5,6326
2013-08-30,6779.067,2464983022,365.0,367.0,360.0,367.0,3.5,3869
