date,volume,turnover,open,high,low,close,change,transaction
2016-02-01,9398.873,1998462330,216.5,216.5,209.5,210.0,-7.5,6287
2016-02-02,19720.518,4000330316,194.0,214.0,193.5,212.0,2.0,12211
2016-02-03,15642.773,3167807019,206.5,208.5,200.0,200.0,-12.0,10257
2016-02-15,9836.852,2024077420,203.0,208.0,202.5,205.5,5.5,5952
2016-02-16,10086.684,2124159008,208.5,213.0,207.0,211.5,6.0,5764
2016-02-17,8867.628,1882142618,213.5,215.0,210.0,210.0,-1.5,4572
2016-02-18,10877.72,2368592400,214.0,220.0,213.0,220.0,10.0,7436
2016-02-19,5659.031,1247684851,222.0,223.0,218.0,220.5,0.5,4137
2016-02-22,10820.387,2466371123,222.5,230.5,221.5,229.0,8.5,7241
2016-02-23,8327.237,1916562747,231.5,232.0,228.0,231.0,2.0,5000
2016-02-24,5333.929,1212513883,230.0,230.0,226.0,227.0,-4.0,3567
2016-02-25,7733.392,1801341228,230.0,235.0,229.0,234.5,7.5,5452
2016-02-26,6121.398,1435824030,234.0,237.5,232.5,236.0,1.5,3855
