date,volume,turnover,open,high,low,close,change,transaction
2012-11-01,6230.518,2018258087,323.5,327.5,320.0,326.5,2.0,4015
2012-11-02,5831.743,1899746232,328.0,328.5,321.5,325.0,-1.5,4025
2012-11-05,6865.161,2193939376,324.0,325.0,316.5,318.0,-7.0,4802
2012-11-06,13910.353,4324907930,320.0,320.0,306.0,310.0,-8.0,9235
2012-11-07,10542.826,3293719830,310.0,315.5,305.0,315.0,5.0,6888
2012-11-08,10427.057,3293082069,313.0,319.0,311.0,317.0,2.0,5797
2012-11-09,10207.151,3295048575,317.0,326.0,316.0,325.0,8.0,6900
2012-11-12,4716.822,1526904184,328.0,328.0,321.0,322.0,-3.0,3588
2012-11-13,7528.23,2431241600,324.0,327.5,320.0,320.0,-2.0,4849
2012-11-14,8942.036,2825346648,320.5,320.5,311.0,318.0,-2.0,6398
2012-11-15,6287.657,1996019426,317.0,319.5,313.5,318.0,0.0,4378
2012-11-16,5756.312,1825489780,316.5,320.5,315.0,315.0,-3.0,4486
2012-11-19,4680.078,1467640336,315.0,318.5,311.0,312.0,-3.0,3286
2012-11-20,6586.322,2041167810,314.0,315.0,306.5,308.0,-4.0,4576
2012-11-21,6002.976,1852042014,305.0,311.0,303.0,310.5,2.5,4245
2012-11-22,3594.068,1125809284,314.0,315.0,311.0,313.0,2.5,2583
2012-11-23,6809.643,2171639917,316.0,321.0,315.0,320.0,7.0,4571
2012-11-26,7788.69,2528483560,322.0,326.0,322.0,325.0,5.0,5046
2012-11-27,4947.999,1608761676,326.5,327.5,323.5,324.5,-0.5,3693
2012-11-28,3869.865,1246787595,322.0,324.5,320.5,324.0,-0.5,2870
2012-11-29,8273.444,2706372688,327.0,329.5,325.0,327.5,3.5,5240
2012-11-30,14160.064,4704535620,330.0,334.5,328.5,330.5,3.0,8607
