date,volume,turnover,open,high,low,close,change,transaction
2018-04-02,3080.504,1044401848,343.5,343.5,336.0,336.5,-4.0,2400
2018-04-03,7879.106,2591642804,333.5,334.0,326.5,328.0,-8.5,5223
2018-04-09,6833.784,2254810529,331.0,333.0,327.5,327.5,-0.5,4442
2018-04-10,4664.776,1533207133,330.0,331.0,326.0,327.0,-0.5,3158
2018-04-11,9673.56,3276658983,330.0,343.0,329.5,339.0,12.0,5731
2018-04-12,5856.142,1956379286,339.5,342.0,330.5,331.5,-7.5,4257
2018-04-13,4800.17,1614479520,335.0,338.0,334.0,336.0,4.5,3074
2018-04-16,7929.952,2709370382,340.0,346.0,338.5,342.0,6.0,4899
2018-04-17,5928.455,2014076745,345.0,345.0,336.0,340.0,-2.0,4011
2018-04-18,29146.106,10533810175,345.0,373.0,345.0,362.0,22.0,16649
2018-04-19,18316.689,6688416165,370.0,374.5,357.5,360.5,-1.5,10726
2018-04-20,10760.973,3824870968,357.0,362.0,351.0,354.5,-6.0,6048
2018-04-23,8170.123,2911181595,356.0,363.0,350.5,350.5,-4.0,5658
2018-04-24,10638.684,3619653249,352.0,354.0,330.0,341.5,-9.0,7539
2018-04-25,7676.548,2592094224,338.5,346.0,334.5,337.0,-4.5,5152
2018-04-26,12585.799,4183385670,341.0,344.5,321.0,323.5,-13.5,8400
2018-04-27,8263.068,2754050073,337.0,339.5,325.5,339.5,16.0,6059
2018-04-30,10585.708,3555601220,328.0,341.0,327.0,340.0,0.5,6560
