date,volume,turnover,open,high,low,close,change,transaction
2021-11-01,2963.703,2736013975,925.0,930.0,917.0,922.0,9.0,3578
2021-11-02,2965.08,2753908718,929.0,934.0,919.0,928.0,6.0,3534
2021-11-03,3089.194,2885456706,934.0,939.0,929.0,932.0,4.0,3186
2021-11-04,3142.3,2933243510,945.0,945.0,926.0,928.0,-4.0,2836
2021-11-05,3922.77,3677044994,939.0,940.0,927.0,940.0,12.0,4519
2021-11-08,10948.581,10613395514,947.0,983.0,944.0,980.0,40.0,17597
2021-11-09,7326.16,7251540976,1000.0,1000.0,976.0,978.0,-2.0,10156
2021-11-10,3607.273,3474161864,972.0,978.0,958.0,958.0,-20.0,6984
2021-11-11,3976.455,3772947123,936.0,960.0,936.0,954.0,-4.0,5155
2021-11-12,4506.624,4410740653,964.0,988.0,956.0,983.0,29.0,7089
2021-11-15,11863.385,12113913220,1010.0,1035.0,1000.0,1025.0,42.0,19824
2021-11-16,5968.762,6144548995,1025.0,1045.0,1010.0,1035.0,10.0,8160
2021-11-17,7313.793,7639038614,1060.0,1075.0,1020.0,1030.0,-5.0,8746
2021-11-18,13199.272,14235901080,1060.0,1100.0,1050.0,1085.0,55.0,15124
2021-11-19,10562.661,11498116635,1115.0,1120.0,1060.0,1090.0,5.0,10365
2021-11-22,5357.065,5840128695,1100.0,1110.0,1080.0,1080.0,-10.0,5522
2021-11-23,6209.563,6604229951,1070.0,1090.0,1050.0,1055.0,-25.0,7474
2021-11-24,4303.829,4467249200,1045.0,1060.0,1025.0,1040.0,-15.0,6877
2021-11-25,3042.36,3150355090,1045.0,1055.0,1020.0,1035.0,-5.0,4431
2021-11-26,4570.424,4593923765,1020.0,1025.0,996.0,1005.0,-30.0,8783
2021-11-29,3878.731,3933345002,998.0,1030.0,991.0,1030.0,25.0,5937
2021-11-30,8407.302,8600026375,1050.0,1060.0,1010.0,1010.0,-20.0,6129
