date,volume,turnover,open,high,low,close,change,transaction
2012-05-02,13362.835,168192548,12.3,12.75,12.3,12.55,0.15,3410
2012-05-03,7528.194,94646927,12.55,12.65,12.5,12.55,0.0,1820
2012-05-04,20127.495,264682766,12.55,13.4,12.55,13.4,0.85,4712
2012-05-07,31233.308,420526904,13.45,13.7,13.15,13.15,-0.25,7177
2012-05-08,15296.053,205209794,13.3,13.6,13.25,13.4,0.25,3208
2012-05-09,23802.103,324563269,13.5,13.85,13.3,13.45,0.05,6224
2012-05-10,13898.988,189746025,13.8,13.8,13.45,13.65,0.2,3857
2012-05-11,14591.271,193493195,13.65,13.7,13.05,13.05,-0.6,4658
2012-05-14,17813.967,228180917,13.1,13.1,12.6,12.7,-0.35,4399
2012-05-15,20446.495,252283924,12.5,12.5,12.2,12.3,-0.4,4984
2012-05-16,23975.419,288889728,12.3,12.5,11.75,11.85,-0.45,6086
2012-05-17,13160.283,158519758,12.0,12.15,11.9,12.1,0.25,3165
2012-05-18,16611.898,191961589,11.8,11.8,11.4,11.5,-0.6,4679
2012-05-21,8829.874,103527958,11.55,11.85,11.5,11.6,0.1,2579
2012-05-22,7066.587,83668863,11.7,12.0,11.7,11.9,0.3,2208
2012-05-23,6628.229,77622201,11.75,11.85,11.5,11.8,-0.1,2068
2012-05-24,8146.099,95949596,12.0,12.1,11.5,11.55,-0.25,2080
2012-05-25,11038.877,129257448,11.65,11.95,11.55,11.65,0.1,2563
2012-05-28,5018.616,59011671,11.75,11.85,11.65,11.8,0.15,1617
2012-05-29,20044.081,246989945,11.9,12.6,11.8,12.55,0.75,4568
2012-05-30,9706.684,119326635,12.5,12.5,12.2,12.2,-0.35,2749
2012-05-31,11961.879,146688994,11.9,12.45,11.9,12.35,0.15,2761
