date,volume,turnover,open,high,low,close,change,transaction
2018-08-01,2243.837,20828297,9.23,9.34,9.18,9.28,0.1,863
2018-08-02,2211.021,20295000,9.27,9.27,9.13,9.13,-0.15,979
2018-08-03,881.766,8075611,9.2,9.21,9.13,9.2,0.07,409
2018-08-06,3234.777,30096901,9.25,9.36,9.21,9.27,0.07,1040
2018-08-07,2292.018,21380895,9.35,9.35,9.3,9.3,0.03,748
2018-08-08,2151.947,20075987,9.32,9.37,9.3,9.31,0.01,722
2018-08-09,1354.748,12585010,9.31,9.35,9.27,9.27,-0.04,482
2018-08-10,3262.389,29843637,9.32,9.32,9.07,9.08,-0.19,1159
2018-08-13,8583.922,74629969,8.83,8.83,8.59,8.62,-0.46,2287
2018-08-14,3416.665,29347383,8.53,8.69,8.53,8.63,0.01,1253
2018-08-15,3429.77,29345428,8.63,8.69,8.5,8.5,-0.13,1208
2018-08-16,3759.594,31675188,8.4,8.52,8.35,8.41,-0.09,920
2018-08-17,2126.051,17912270,8.47,8.47,8.36,8.36,-0.05,681
2018-08-20,3402.961,29071664,8.39,8.6,8.39,8.57,0.21,1112
2018-08-21,2170.537,18814463,8.67,8.7,8.62,8.69,0.12,821
2018-08-22,2080.333,18268716,8.82,8.82,8.72,8.79,0.1,833
2018-08-23,3581.894,31907425,8.76,9.1,8.66,8.96,0.17,1012
2018-08-24,999.515,8839163,8.9,8.9,8.8,8.85,-0.11,429
2018-08-27,793.675,7020603,8.85,8.88,8.82,8.82,-0.03,333
2018-08-28,1127.054,9983430,8.84,8.89,8.82,8.88,0.06,472
2018-08-29,1667.644,14917144,8.88,8.97,8.88,8.91,0.03,614
2018-08-30,807.1,7161593,8.95,8.95,8.84,8.85,-0.06,399
2018-08-31,1229.808,10912357,8.85,8.98,8.79,8.84,-0.01,393
