date,volume,turnover,open,high,low,close,change,transaction
2014-12-01,15414.791,209558720,13.35,13.75,13.3,13.45,-0.05,3283
2014-12-02,8339.856,111538519,13.5,13.55,13.25,13.4,-0.05,2081
2014-12-03,11898.632,162694400,13.55,13.8,13.45,13.65,0.25,2462
2014-12-04,21329.749,296819641,13.75,14.05,13.65,13.9,0.25,3993
2014-12-05,17397.248,246559872,14.0,14.3,14.0,14.0,0.1,3232
2014-12-08,23434.11,335941536,14.2,14.45,14.2,14.25,0.25,4086
2014-12-09,14874.781,211549834,14.3,14.45,14.0,14.05,-0.2,2796
2014-12-10,12938.488,179300573,14.05,14.05,13.75,13.75,-0.3,2910
2014-12-11,6459.22,89430524,13.8,13.95,13.8,13.8,0.05,1937
2014-12-12,6724.221,93755084,13.95,14.05,13.85,13.9,0.1,1913
2014-12-15,31637.666,452338770,14.05,14.4,14.05,14.3,0.4,5323
2014-12-16,34444.857,497353206,14.5,14.7,14.2,14.2,-0.1,6779
2014-12-17,23121.276,324833064,14.2,14.35,13.9,14.0,-0.2,4613
2014-12-18,50805.831,736087291,14.3,14.75,14.15,14.65,0.65,9027
2014-12-19,91292.636,1397788718,14.9,15.65,14.7,15.6,0.95,15450
2014-12-22,61752.709,976288526,15.6,16.15,15.45,15.6,0.0,10997
2014-12-23,56288.438,900457069,15.9,16.2,15.75,15.95,0.35,10030
2014-12-24,36452.184,586699193,16.15,16.35,15.85,16.0,0.05,6428
2014-12-25,26642.416,427554137,16.15,16.2,15.85,15.95,-0.05,4192
2014-12-26,28118.301,443565038,15.9,16.0,15.65,15.8,-0.15,4502
2014-12-27,16046.38,255285701,15.8,16.1,15.7,15.85,0.05,2535
2014-12-29,36726.719,592104428,16.0,16.3,15.9,16.2,0.35,7344
2014-12-30,54888.701,922432744,16.4,17.1,16.35,16.75,0.55,8504
2014-12-31,28529.341,479608786,16.75,16.9,16.6,16.85,0.1,4713
