date,volume,turnover,open,high,low,close,change,transaction
2013-06-03,5829.698,73811767,12.7,12.75,12.6,12.7,-0.1,1909
2013-06-04,6509.9,81394203,12.7,12.7,12.4,12.4,-0.3,1941
2013-06-05,4061.534,50153747,12.4,12.45,12.3,12.3,-0.1,1197
2013-06-06,6068.271,73588549,12.3,12.3,12.05,12.05,-0.25,1727
2013-06-07,6382.71,77925391,12.05,12.4,12.05,12.25,0.2,1564
2013-06-10,3264.823,40302068,12.25,12.45,12.25,12.3,0.05,963
2013-06-11,4487.248,55297251,12.4,12.45,12.2,12.2,-0.1,1063
2013-06-13,9164.719,113462948,12.45,12.55,12.25,12.3,0.1,2191
2013-06-14,6473.239,79026412,12.4,12.4,12.05,12.05,-0.25,1509
2013-06-17,2333.882,28368795,12.05,12.25,12.05,12.2,0.15,737
2013-06-18,3860.047,47437764,12.3,12.45,12.1,12.4,0.2,1460
2013-06-19,11256.438,141810529,12.5,12.7,12.45,12.7,0.3,2330
2013-06-20,5240.882,65721818,12.6,12.65,12.45,12.55,-0.15,1528
2013-06-21,5958.731,73709983,12.4,12.5,12.25,12.4,-0.15,1182
2013-06-24,3058.686,37771631,12.4,12.45,12.3,12.3,-0.1,1006
2013-06-25,3601.374,44060484,12.3,12.35,12.15,12.15,-0.15,810
2013-06-26,4172.456,51409500,12.3,12.4,12.25,12.4,0.25,1491
2013-06-27,3954.901,48995372,12.4,12.45,12.3,12.3,-0.1,1527
2013-06-28,4416.481,54631729,12.35,12.45,12.3,12.45,0.15,1247
