date,volume,turnover,open,high,low,close,change,transaction
2013-11-01,2223.514,28862230,13.1,13.1,12.9,13.0,-0.05,1215
2013-11-04,2594.564,33824080,13.0,13.1,13.0,13.05,0.05,916
2013-11-05,6630.4,86243855,13.15,13.25,12.85,12.9,-0.15,1266
2013-11-06,6310.506,81745383,13.05,13.1,12.85,12.85,-0.05,973
2013-11-07,5029.296,64181345,12.9,12.95,12.6,12.75,-0.1,1241
2013-11-08,8410.177,104915088,12.75,12.75,12.35,12.4,-0.35,1925
2013-11-11,2858.661,35441198,12.5,12.5,12.3,12.35,-0.05,866
2013-11-12,3055.613,37836425,12.4,12.45,12.3,12.35,0.0,1177
2013-11-13,1934.63,23820206,12.35,12.4,12.25,12.25,-0.1,723
2013-11-14,1830.428,22569897,12.35,12.4,12.3,12.35,0.1,697
2013-11-15,2406.093,30103890,12.45,12.65,12.35,12.5,0.15,866
2013-11-18,1889.355,23471289,12.55,12.55,12.35,12.4,-0.1,657
2013-11-19,2490.338,30875514,12.5,12.5,12.35,12.4,0.0,671
2013-11-20,1689.852,21022611,12.45,12.5,12.4,12.4,0.0,817
2013-11-21,4474.205,55493564,12.45,12.5,12.35,12.35,-0.05,1124
2013-11-22,4464.742,56239442,12.45,12.65,12.45,12.5,0.15,1257
2013-11-25,6814.639,87825990,12.7,13.0,12.65,12.9,0.4,2598
2013-11-26,6666.618,86082469,13.0,13.05,12.75,12.95,0.05,1703
2013-11-27,7221.341,93454338,13.0,13.0,12.85,12.95,0.0,1339
2013-11-28,4687.56,61189206,13.0,13.15,12.95,12.95,0.0,1379
2013-11-29,2869.153,37390111,13.0,13.1,12.95,13.0,0.05,890
