date,volume,turnover,open,high,low,close,change,transaction
2015-08-03,16335.934,181962352,11.05,11.3,10.95,11.2,0.35,3395
2015-08-04,13990.813,155229496,11.3,11.4,10.9,10.9,-0.3,3267
2015-08-05,10914.307,121466285,10.95,11.25,10.95,11.1,0.2,2473
2015-08-06,8172.503,89755300,11.2,11.25,10.9,10.9,-0.2,1925
2015-08-07,4607.786,50349767,10.85,11.05,10.85,10.9,0.0,1104
2015-08-10,11830.091,133219415,11.05,11.4,11.0,11.25,0.35,2664
2015-08-11,7164.511,80012043,11.3,11.35,11.05,11.15,-0.1,2630
2015-08-12,6445.304,70738723,11.05,11.15,10.9,10.95,-0.2,1674
2015-08-13,6114.047,66408153,10.95,11.0,10.75,10.85,-0.1,1812
2015-08-14,5665.871,61595339,10.85,11.0,10.75,10.8,-0.05,1456
2015-08-17,3840.838,41717493,10.85,10.95,10.8,10.8,0.0,961
2015-08-18,5336.351,57568598,10.85,10.95,10.7,10.7,-0.1,1514
2015-08-19,23160.911,238693878,10.7,10.8,10.1,10.25,-0.45,4497
2015-08-20,10781.841,111856300,10.25,10.5,10.2,10.4,0.15,2053
2015-08-21,9765.387,99593392,10.25,10.3,10.15,10.2,-0.2,2502
2015-08-24,29920.215,279868054,10.0,10.05,9.18,9.2,-1.0,6329
2015-08-25,20945.257,192994171,8.5,9.75,8.5,9.62,0.42,4370
2015-08-26,9182.325,87467615,9.4,9.8,9.25,9.68,0.06,2884
2015-08-27,11876.168,118508739,9.88,10.1,9.85,9.95,0.27,3201
2015-08-28,18431.465,191996111,10.1,10.9,10.05,10.9,0.95,3474
2015-08-31,21470.769,224605244,10.8,10.8,10.3,10.45,-0.45,3811
