date,volume,turnover,open,high,low,close,change,transaction
2018-12-03,7042.216,63097764,9.14,9.18,8.76,9.0,-0.04,1848
2018-12-04,5196.352,47012162,9.0,9.14,8.98,9.06,0.06,1674
2018-12-05,1810.645,16275257,8.96,9.03,8.91,9.0,-0.06,598
2018-12-06,3536.886,31361320,9.0,9.08,8.73,8.82,-0.18,1273
2018-12-07,1448.898,12900011,8.88,8.96,8.83,8.89,0.07,588
2018-12-10,2227.062,19356036,8.85,8.91,8.6,8.68,-0.21,813
2018-12-11,2925.977,26088632,8.81,9.02,8.81,8.93,0.25,1058
2018-12-12,2630.325,23525497,9.0,9.0,8.89,8.93,0.0,630
2018-12-13,4274.798,38590468,8.95,9.12,8.92,9.0,0.07,1034
2018-12-14,1565.441,14052932,8.95,9.0,8.94,8.99,-0.01,629
2018-12-17,8541.983,79002112,9.0,9.45,8.99,9.41,0.42,2330
2018-12-18,5951.116,54992760,9.37,9.37,9.15,9.21,-0.2,1543
2018-12-19,3215.475,29765465,9.27,9.31,9.2,9.3,0.09,1104
2018-12-20,3075.757,28263089,9.3,9.35,9.01,9.12,-0.18,1159
2018-12-21,3106.961,28108694,9.18,9.19,8.99,9.11,-0.01,993
2018-12-22,1504.749,13529768,9.03,9.09,8.91,8.99,-0.12,451
2018-12-24,1225.254,11013800,8.97,9.07,8.92,8.98,-0.01,482
2018-12-25,2772.693,24319041,8.97,8.97,8.65,8.72,-0.26,946
2018-12-26,1658.311,14469179,8.78,8.78,8.65,8.66,-0.06,480
2018-12-27,4015.076,35164313,8.75,8.84,8.72,8.75,0.09,422
2018-12-28,1353.409,11895369,8.75,8.85,8.75,8.8,0.05,301
