date,volume,turnover,open,high,low,close,change,transaction
2014-08-01,2543.605,31821304,12.45,12.6,12.4,12.6,0.1,788
2014-08-04,2182.786,27301070,12.6,12.6,12.45,12.55,-0.05,782
2014-08-05,4655.474,57494095,12.55,12.6,12.25,12.25,-0.3,1638
2014-08-06,2744.844,33737519,12.25,12.35,12.2,12.35,0.1,876
2014-08-07,1968.309,24156479,12.3,12.35,12.2,12.3,-0.05,694
2014-08-08,2510.968,30533397,12.3,12.3,12.1,12.1,-0.2,1019
2014-08-11,1333.142,16318925,12.2,12.3,12.2,12.25,0.15,451
2014-08-12,2478.278,30517004,12.3,12.35,12.25,12.35,0.1,1113
2014-08-13,6227.456,77940702,12.45,12.65,12.4,12.65,0.3,1826
2014-08-14,3562.921,44826560,12.7,12.7,12.5,12.55,-0.1,956
2014-08-15,10271.353,129525383,12.65,12.7,12.55,12.55,0.0,1828
2014-08-18,7460.118,94694921,12.65,12.9,12.6,12.6,0.05,1572
2014-08-19,5936.793,75100293,12.7,12.75,12.6,12.6,0.0,1332
2014-08-20,44125.26,579415228,12.75,13.45,12.7,13.15,0.55,7562
2014-08-21,23398.711,310123976,13.25,13.4,13.15,13.15,0.0,4205
2014-08-22,37100.36,499641629,13.25,13.6,13.25,13.6,0.45,6432
2014-08-25,33856.198,468932006,13.65,14.05,13.55,13.8,0.2,6749
2014-08-26,14410.182,196907492,13.85,13.85,13.55,13.6,-0.2,2722
2014-08-27,11663.647,158405921,13.6,13.7,13.5,13.55,-0.05,2751
2014-08-28,7073.4,95980137,13.6,13.7,13.5,13.55,0.0,1577
2014-08-29,7108.728,96261981,13.6,13.7,13.45,13.45,-0.1,1478
