date,volume,turnover,open,high,low,close,change,transaction
2011-01-03,79993.372,2348275988,28.8,30.2,28.4,30.05,1.8,17098
2011-01-04,66706.157,2031679610,30.4,30.95,30.05,30.1,0.05,17050
2011-01-05,63045.444,1840642652,30.1,30.1,28.5,28.9,-1.2,15682
2011-01-06,37227.832,1092252973,28.9,29.7,28.8,29.7,0.8,9572
2011-01-07,29557.048,856967949,29.5,29.6,28.65,28.8,-0.9,7656
2011-01-10,36315.296,1074045198,29.0,30.0,28.9,29.8,1.0,9066
2011-01-11,43158.858,1299920884,29.8,30.45,29.6,30.3,0.5,10363
2011-01-12,30582.838,920849590,30.5,30.6,29.85,30.15,-0.15,7185
2011-01-13,41132.919,1251055608,30.3,30.75,29.85,30.6,0.45,10527
2011-01-14,41357.399,1240286378,30.55,30.75,29.6,29.9,-0.7,10384
2011-01-17,43071.391,1239873503,29.6,29.7,28.45,28.6,-1.3,10918
2011-01-18,20578.363,590667480,28.2,29.05,28.15,28.7,0.1,6120
2011-01-19,16480.205,473568068,28.85,28.95,28.5,28.95,0.25,4881
2011-01-20,11839.913,342952476,29.0,29.1,28.75,29.05,0.1,3045
2011-01-21,19421.22,556799517,28.9,28.9,28.55,28.75,-0.3,4397
2011-01-24,8562.245,246174966,28.9,29.05,28.6,28.6,-0.15,3220
2011-01-25,17324.397,500273005,28.75,29.2,28.6,28.85,0.25,4382
2011-01-26,13921.663,403384931,29.1,29.15,28.8,28.85,0.0,3317
2011-01-27,24043.884,706747635,29.1,29.75,28.95,29.5,0.65,6356
2011-01-28,20090.794,594414412,29.5,29.85,29.25,29.3,-0.2,4673
