date,volume,turnover,open,high,low,close,change,transaction
2019-08-01,1715.971,14828560,8.67,8.7,8.6,8.69,-0.04,511
2019-08-02,2263.284,19258156,8.57,8.6,8.45,8.48,-0.21,946
2019-08-05,1885.319,15759739,8.4,8.42,8.32,8.35,-0.13,907
2019-08-06,1367.988,11254308,8.21,8.37,8.12,8.37,0.02,528
2019-08-07,1249.704,10549088,8.35,8.52,8.35,8.37,0.0,530
2019-08-08,812.06,6837338,8.35,8.47,8.35,8.45,0.08,323
2019-08-12,857.992,7247534,8.4,8.5,8.4,8.43,-0.02,229
2019-08-13,2957.638,24390836,8.29,8.38,8.17,8.17,-0.26,787
2019-08-14,3734.353,30404827,8.21,8.24,8.05,8.05,-0.12,855
2019-08-15,3144.34,24845682,8.0,8.0,7.81,7.9,-0.15,942
2019-08-16,1465.181,11678937,7.9,8.1,7.9,8.1,0.2,569
2019-08-19,1565.285,12564968,8.1,8.1,7.96,8.04,-0.06,565
2019-08-20,2503.933,19998563,8.06,8.06,7.95,7.97,-0.07,580
2019-08-21,2069.964,16468171,7.93,8.05,7.9,8.0,0.03,769
2019-08-22,837.051,6685664,8.0,8.03,7.97,7.99,-0.01,278
2019-08-23,842.443,6724136,7.96,8.04,7.96,7.98,-0.01,220
2019-08-26,929.447,7334844,7.9,7.91,7.87,7.88,-0.1,273
2019-08-27,980.96,7738493,7.9,7.97,7.86,7.86,-0.02,264
2019-08-28,393.024,3102517,7.86,7.94,7.86,7.89,0.03,158
2019-08-29,785.113,6221879,7.88,7.97,7.88,7.92,0.03,206
2019-08-30,1222.149,9739760,7.99,8.01,7.92,7.96,0.04,452
