date,volume,turnover,open,high,low,close,change,transaction
2014-09-01,6236.926,84511282,13.6,13.65,13.45,13.55,0.1,1375
2014-09-02,7171.532,96608039,13.6,13.65,13.35,13.4,-0.15,1570
2014-09-03,6137.835,83078613,13.5,13.65,13.4,13.55,0.15,1406
2014-09-04,5173.85,70471965,13.6,13.7,13.55,13.55,0.0,1748
2014-09-05,10811.035,149239957,13.65,13.95,13.55,13.7,0.15,2669
2014-09-09,23662.68,332251120,13.85,14.15,13.75,14.1,0.4,5220
2014-09-10,17689.131,251051584,14.1,14.4,14.0,14.05,-0.05,4234
2014-09-11,14472.515,205715568,14.2,14.35,14.05,14.25,0.2,3806
2014-09-12,13060.903,181908898,14.25,14.25,13.8,13.85,-0.4,2711
2014-09-15,8169.549,114045817,13.8,14.05,13.8,13.9,0.05,1819
2014-09-16,5146.922,71377366,14.0,14.0,13.75,13.8,-0.1,1455
2014-09-17,5034.279,69753039,13.8,13.95,13.75,13.85,0.05,1913
2014-09-18,6460.301,90306054,13.95,14.1,13.9,13.9,0.05,1765
2014-09-19,7091.37,98518625,14.0,14.05,13.8,13.8,-0.1,1458
2014-09-22,16997.202,229201956,13.85,13.85,13.3,13.45,-0.35,4081
2014-09-23,11658.641,154351982,13.4,13.45,13.1,13.1,-0.35,2890
2014-09-24,7086.564,93196528,13.1,13.25,13.1,13.15,0.05,2084
2014-09-25,6527.425,85528740,13.2,13.25,13.0,13.05,-0.1,1819
2014-09-26,5933.97,77797298,13.0,13.3,12.9,13.2,0.15,1708
2014-09-29,5673.652,74278376,13.2,13.2,13.0,13.05,-0.15,1967
2014-09-30,4925.598,64724462,13.0,13.25,13.0,13.25,0.2,1838
