date,volume,turnover,open,high,low,close,change,transaction
2021-12-01,271771.178,17840072516,64.4,67.0,64.1,67.0,3.3,105145
2021-12-02,310855.392,20981992809,67.4,68.5,66.6,66.7,-0.3,119965
2021-12-03,184869.986,12543191944,67.6,68.4,67.0,68.3,1.6,71450
2021-12-06,135275.019,9104720191,68.2,68.2,66.7,67.3,-1.0,56049
2021-12-07,155940.341,10399376491,67.9,67.9,66.2,66.5,-0.8,60053
2021-12-08,145655.452,9817471029,68.2,68.2,66.5,66.5,0.0,53570
2021-12-09,284846.501,18443409906,65.1,65.7,64.0,64.0,-2.5,129156
2021-12-10,150492.336,9528543401,62.9,64.2,62.7,63.5,-0.5,69749
2021-12-13,105861.369,6691591378,63.9,63.9,62.8,62.8,-0.7,49586
2021-12-14,104224.75,6481167549,62.5,62.7,61.5,62.4,-0.4,47831
2021-12-15,93432.341,5874484487,62.5,63.4,62.5,62.7,0.3,34084
2021-12-16,137992.139,8767242391,64.2,64.6,62.9,63.0,0.3,47146
2021-12-17,87887.977,5482562791,62.2,62.7,62.1,62.3,-0.7,36055
2021-12-20,64252.312,3998612703,62.3,62.6,62.0,62.2,-0.1,26938
2021-12-21,77194.53,4858716774,62.6,63.3,62.4,62.9,0.7,28819
2021-12-22,82805.019,5272644398,63.4,63.9,63.3,63.7,0.8,32057
2021-12-23,70807.092,4541813830,64.4,64.5,63.8,63.9,0.2,26576
2021-12-24,75488.445,4867851988,64.3,64.9,64.1,64.3,0.4,28199
2021-12-27,45906.409,2956940265,64.6,64.7,64.2,64.3,0.0,18222
2021-12-28,80111.178,5199591684,64.9,65.2,64.7,64.7,0.4,27677
2021-12-29,53066.878,3449617994,65.1,65.2,64.7,65.0,0.3,23425
2021-12-30,48163.092,3131603444,65.1,65.3,64.8,65.0,0.0,17634
