date,volume,turnover,open,high,low,close,change,transaction
2012-04-02,26495.311,377004781,14.45,14.45,14.1,14.2,-0.25,4655
2012-04-03,34276.948,490442907,14.3,14.45,14.25,14.35,0.15,4017
2012-04-05,26907.549,378308887,13.9,14.2,13.9,14.05,-0.3,4227
2012-04-06,41486.522,582739258,14.05,14.15,14.0,14.0,-0.05,6651
2012-04-09,31345.202,433449386,13.75,14.1,13.55,13.85,-0.15,4114
2012-04-10,39556.414,562039185,14.1,14.3,14.1,14.15,0.3,5625
2012-04-11,29099.609,414155184,14.1,14.5,13.95,14.35,0.2,4838
2012-04-12,22524.713,320423651,14.4,14.4,14.1,14.1,-0.25,3740
2012-04-13,26863.77,387557525,14.3,14.5,14.25,14.45,0.35,5189
2012-04-16,9796.297,139594278,14.3,14.35,14.15,14.25,-0.2,2577
2012-04-17,23829.637,337715833,14.2,14.25,14.05,14.2,-0.05,3852
2012-04-18,21685.054,309980260,14.4,14.45,14.15,14.15,-0.05,6080
2012-04-19,24965.202,360279796,14.25,14.55,14.15,14.5,0.35,4763
2012-04-20,32362.613,471032496,14.6,14.65,14.4,14.6,0.1,5300
2012-04-23,45565.327,678663453,14.7,15.05,14.7,15.05,0.45,8916
2012-04-24,31425.053,465594265,15.0,15.0,14.55,14.75,-0.3,6727
2012-04-25,37478.674,557512778,14.75,15.0,14.7,14.9,0.15,5976
2012-04-26,53612.076,808669306,15.2,15.2,14.85,14.95,0.05,9810
2012-04-27,87180.694,1336028212,15.15,15.45,15.15,15.3,0.35,13900
2012-04-30,50827.198,779246191,15.35,15.5,15.2,15.3,0.0,5307
