date,volume,turnover,open,high,low,close,change,transaction
2015-05-04,54158.81,780836308,14.65,14.7,14.3,14.3,-0.3,11394
2015-05-05,33905.375,483311384,14.25,14.35,14.2,14.3,0.0,6156
2015-05-06,28568.455,410727839,14.25,14.5,14.2,14.35,0.05,5903
2015-05-07,61661.991,869428062,14.25,14.25,14.0,14.05,-0.3,9202
2015-05-08,60537.068,843470134,14.05,14.15,13.85,13.85,-0.2,9243
2015-05-11,57175.804,801672061,14.05,14.15,13.95,14.0,0.15,8303
2015-05-12,149274.843,2040106982,13.5,13.85,13.3,13.75,-0.25,23854
2015-05-13,63740.125,884342253,13.75,14.05,13.65,13.95,0.2,11372
2015-05-14,52111.949,720109390,13.95,14.0,13.75,13.75,-0.2,11376
2015-05-15,32507.243,447780420,13.75,13.9,13.7,13.75,0.0,6482
2015-05-18,34008.021,464437062,13.75,13.8,13.6,13.6,-0.15,5591
2015-05-19,53316.504,743603043,13.75,14.1,13.7,13.95,0.35,8721
2015-05-20,32392.068,451146283,13.95,14.1,13.85,13.9,-0.05,6122
2015-05-21,34256.942,470977566,13.85,13.9,13.65,13.8,-0.1,7730
2015-05-22,37428.428,520008155,13.9,13.95,13.8,13.9,0.1,7380
2015-05-25,17940.597,248837796,14.0,14.0,13.8,13.8,-0.1,4742
2015-05-26,20221.075,281385513,13.95,14.0,13.85,13.9,0.1,3737
2015-05-27,22913.246,319033651,13.95,14.0,13.8,13.95,0.05,3757
2015-05-28,42520.298,597919946,14.1,14.15,14.0,14.1,0.15,7183
2015-05-29,47003.046,656494520,14.1,14.15,13.9,13.9,-0.2,4757
