date,volume,turnover,open,high,low,close,change,transaction
2016-07-01,20915.791,263676615,12.65,12.7,12.55,12.55,-0.05,4135
2016-07-04,18420.326,233045613,12.55,12.7,12.55,12.65,0.1,4317
2016-07-05,11136.182,140466844,12.65,12.7,12.55,12.6,-0.05,2640
2016-07-06,32563.934,403550891,12.55,12.55,12.35,12.35,-0.25,4590
2016-07-07,64390.105,784497605,12.4,12.55,12.4,12.4,0.05,5165
2016-07-11,151252.718,1941978024,12.7,13.0,12.65,12.95,0.55,16506
2016-07-12,93175.297,1158730466,12.5,12.5,12.3,12.45,0.0,14470
2016-07-13,45069.554,561607482,12.55,12.6,12.35,12.5,0.05,8002
2016-07-14,18987.8,236756178,12.5,12.5,12.4,12.5,0.0,5290
2016-07-15,28714.428,356776116,12.5,12.55,12.35,12.35,-0.15,5866
2016-07-18,23007.194,286608945,12.45,12.5,12.4,12.5,0.15,6369
2016-07-19,32520.195,403824848,12.45,12.5,12.35,12.45,-0.05,6738
2016-07-20,32052.546,395209358,12.4,12.45,12.25,12.35,-0.1,7429
2016-07-21,29424.503,366729925,12.4,12.5,12.35,12.5,0.15,6379
2016-07-22,25533.899,316030784,12.4,12.5,12.3,12.3,-0.2,5112
2016-07-25,21327.369,262368671,12.35,12.45,12.2,12.3,0.0,3727
2016-07-26,24305.919,300136340,12.35,12.4,12.3,12.4,0.1,5557
2016-07-27,54761.837,686830137,12.5,12.6,12.45,12.55,0.15,10041
2016-07-28,130639.164,1573058498,12.05,12.15,11.9,12.1,-0.45,17529
2016-07-29,46087.262,550658550,12.0,12.05,11.9,11.9,-0.2,8153
