date,volume,turnover,open,high,low,close,change,transaction
2017-07-03,150889.143,2187918756,14.8,14.85,14.35,14.4,-0.35,18550
2017-07-04,99895.782,1433995920,14.45,14.6,14.2,14.2,-0.2,13754
2017-07-05,116244.849,1669768116,14.3,14.45,14.25,14.4,0.2,14253
2017-07-06,66013.899,946578398,14.45,14.45,14.25,14.45,0.05,9585
2017-07-07,78876.471,1131630113,14.4,14.45,14.3,14.35,-0.1,9635
2017-07-10,136523.011,1954200143,14.45,14.5,14.25,14.3,-0.05,12596
2017-07-11,96298.119,1342467266,13.8,14.1,13.75,14.1,0.0,11709
2017-07-12,73168.955,1037726200,14.15,14.25,14.1,14.2,0.1,10595
2017-07-13,217680.825,3177357713,14.35,14.9,14.25,14.85,0.65,22866
2017-07-14,85412.974,1252386480,14.9,14.9,14.55,14.55,-0.3,10486
2017-07-17,46586.3,676027847,14.7,14.7,14.35,14.45,-0.1,5713
2017-07-18,39035.312,562442573,14.4,14.45,14.35,14.45,0.0,5218
2017-07-19,110697.697,1629752491,14.55,14.95,14.5,14.8,0.35,14498
2017-07-20,153001.816,2308028940,15.0,15.25,14.9,15.05,0.25,17810
2017-07-21,65438.964,967805437,15.05,15.1,14.65,14.75,-0.3,12220
2017-07-24,50249.816,738714522,14.8,14.85,14.65,14.8,0.05,7906
2017-07-25,43400.186,644302734,14.9,14.95,14.75,14.9,0.1,9800
2017-07-26,208085.739,3193811731,15.2,15.45,15.1,15.4,0.5,24185
2017-07-27,299439.94,4259115242,14.2,14.5,14.0,14.25,-1.15,33674
2017-07-28,129135.905,1807650078,14.1,14.2,13.85,13.9,-0.35,17241
2017-07-31,77484.501,1076467200,13.9,14.05,13.8,13.9,0.0,9271
