date,volume,turnover,open,high,low,close,change,transaction
2012-07-02,71831.684,954988308,13.05,13.5,13.05,13.4,0.5,11355
2012-07-03,64047.158,860061542,13.35,13.55,13.2,13.4,0.0,7213
2012-07-04,38942.926,515621820,13.4,13.45,13.15,13.2,-0.2,4672
2012-07-05,43185.371,568500584,13.2,13.35,13.05,13.15,-0.05,4010
2012-07-06,59629.871,776790975,13.25,13.25,12.95,13.0,-0.15,6259
2012-07-09,52837.809,652659952,12.35,12.45,12.3,12.3,0.0,6221
2012-07-10,39317.95,491698097,12.4,12.7,12.4,12.4,0.1,6767
2012-07-11,17940.19,221985750,12.5,12.5,12.3,12.35,-0.05,3674
2012-07-12,38079.504,460571042,12.35,12.35,12.0,12.05,-0.3,7494
2012-07-13,26058.392,312365302,11.95,12.1,11.9,12.0,-0.05,4412
2012-07-16,22815.323,275018776,12.0,12.15,11.95,12.05,0.05,4994
2012-07-17,31634.948,388185020,12.05,12.5,12.0,12.45,0.4,4993
2012-07-18,25213.311,309363582,12.4,12.45,12.15,12.15,-0.3,3292
2012-07-19,30809.298,384801357,12.35,12.6,12.3,12.5,0.35,5758
2012-07-20,31339.832,391036361,12.4,12.55,12.35,12.55,0.05,3316
2012-07-23,30281.71,370569782,12.35,12.4,12.15,12.3,-0.25,3782
2012-07-24,22201.911,273450217,12.3,12.4,12.2,12.35,0.05,2725
2012-07-25,29630.602,361339851,12.1,12.3,12.1,12.1,-0.25,4662
2012-07-26,20904.296,255838532,12.15,12.35,12.15,12.2,0.1,4677
2012-07-27,22813.934,282461435,12.4,12.45,12.3,12.4,0.2,2883
2012-07-30,15134.026,188810827,12.5,12.55,12.4,12.5,0.1,3161
2012-07-31,38164.188,479414139,12.5,12.65,12.4,12.6,0.1,4331
