date,volume,turnover,open,high,low,close,change,transaction
2021-08-02,340901.871,19876433538,59.3,59.7,56.8,57.5,-0.3,120660
2021-08-03,262067.103,15357827071,57.6,59.4,57.3,59.4,1.9,93176
2021-08-04,311901.869,18746703345,60.2,60.8,59.1,60.5,1.1,106594
2021-08-05,483378.173,30193203959,61.0,63.9,60.2,63.4,2.9,179708
2021-08-06,348569.245,21849829382,63.5,63.8,61.6,62.1,-1.3,127312
2021-08-09,208521.248,12882147367,61.6,62.9,60.7,61.9,-0.2,76369
2021-08-10,315261.153,19021842833,62.0,62.3,59.2,59.8,-2.1,117643
2021-08-11,237426.777,14202448567,59.7,61.0,58.8,59.9,0.1,89120
2021-08-12,166046.386,10067001494,60.3,61.5,59.8,60.1,0.2,63743
2021-08-13,224287.962,13139069298,60.3,60.4,57.5,57.6,-2.5,92591
2021-08-16,142298.113,8116696727,56.5,58.0,56.4,57.1,-0.5,53394
2021-08-17,152522.836,8722680594,58.0,58.4,56.0,56.1,-1.0,60872
2021-08-18,191647.664,10854557110,55.3,58.2,55.3,58.1,2.0,72968
2021-08-19,176910.444,9958487679,57.2,57.4,55.5,55.5,-2.6,75363
2021-08-20,142080.089,7894698421,56.3,56.4,54.4,55.7,0.2,54324
2021-08-23,163631.951,9501111840,57.4,58.8,57.0,58.6,2.9,63137
2021-08-24,177627.55,10503233062,59.6,60.1,58.3,58.4,-0.2,62833
2021-08-25,224638.879,13469417911,59.4,60.6,59.2,60.0,1.6,80289
2021-08-26,260011.814,15956594885,62.4,62.7,60.3,61.2,1.2,91121
2021-08-27,170082.864,10410623518,61.0,61.8,60.4,61.7,0.5,56210
2021-08-30,205442.25,12840138404,62.4,63.0,61.7,62.8,1.1,72017
2021-08-31,180847.429,11272433572,62.4,63.1,61.5,63.1,0.3,64334
