date,volume,turnover,open,high,low,close,change,transaction
2018-04-02,28643.495,446366436,15.5,15.75,15.4,15.45,-0.05,4569
2018-04-03,27692.884,425826641,15.35,15.45,15.3,15.4,-0.05,4535
2018-04-09,44828.988,686496403,15.3,15.4,15.2,15.25,-0.15,4241
2018-04-10,43687.362,669458488,15.3,15.4,15.2,15.3,0.05,7244
2018-04-11,29420.087,454410141,15.35,15.6,15.3,15.4,0.1,4363
2018-04-12,24395.1,376316353,15.4,15.5,15.35,15.45,0.05,4183
2018-04-13,19916.291,307512517,15.4,15.5,15.4,15.4,-0.05,3414
2018-04-16,16106.002,247930975,15.4,15.45,15.35,15.35,-0.05,2164
2018-04-17,33941.74,522111910,15.35,15.5,15.3,15.35,0.0,3464
2018-04-18,43266.308,672203526,15.45,15.6,15.35,15.6,0.25,5916
2018-04-19,57239.731,907902122,15.65,16.0,15.6,15.85,0.25,11826
2018-04-20,34122.407,532588978,15.75,15.8,15.5,15.6,-0.25,4187
2018-04-23,20121.592,314191251,15.55,15.8,15.5,15.55,-0.05,2752
2018-04-24,57837.166,892911299,15.55,15.65,15.2,15.35,-0.2,6470
2018-04-25,50347.727,781004029,15.3,15.6,15.3,15.5,0.15,5911
2018-04-26,79246.861,1237355220,15.5,15.85,15.4,15.7,0.2,8185
2018-04-27,70981.79,1121770236,15.7,15.95,15.6,15.7,0.0,8200
2018-04-30,60872.336,973299622,15.7,16.1,15.7,16.0,0.3,7885
