date,volume,turnover,open,high,low,close,change,transaction
2014-05-02,6016.78,103659918,17.15,17.65,17.1,17.15,0.0,1192
2014-05-05,3349.705,57910489,17.3,17.4,17.15,17.35,0.2,890
2014-05-06,2382.816,41320766,17.35,17.45,17.3,17.35,0.0,795
2014-05-07,2522.27,43470008,17.3,17.45,17.15,17.25,-0.1,1229
2014-05-08,3611.829,62214547,17.3,17.35,17.15,17.25,0.0,1792
2014-05-09,2195.626,37780304,17.25,17.3,17.15,17.15,-0.1,824
2014-05-12,2855.989,48944245,17.15,17.2,17.05,17.2,0.05,905
2014-05-13,3298.788,56956684,17.2,17.35,17.2,17.3,0.1,933
2014-05-14,2646.19,45882467,17.3,17.4,17.25,17.4,0.1,1189
2014-05-15,1807.974,31347190,17.4,17.4,17.25,17.35,-0.05,595
2014-05-16,2183.792,37885039,17.3,17.4,17.2,17.4,0.05,745
2014-05-19,2012.722,34818708,17.3,17.35,17.25,17.25,-0.15,736
2014-05-20,1999.818,34639050,17.35,17.4,17.25,17.3,0.05,888
2014-05-21,2730.03,47018493,17.3,17.35,17.1,17.15,-0.15,1198
2014-05-22,3996.777,68584170,17.1,17.25,17.1,17.15,0.0,1475
2014-05-23,2038.198,35000705,17.15,17.25,17.1,17.25,0.1,870
2014-05-26,2140.78,36618310,17.15,17.2,17.05,17.2,-0.05,771
2014-05-27,1373.634,23561158,17.2,17.2,17.05,17.2,0.0,673
2014-05-28,3010.288,51781422,17.2,17.3,17.05,17.3,0.1,1406
2014-05-29,2187.67,37625045,17.3,17.3,17.15,17.15,-0.15,1022
2014-05-30,3804.912,65108171,17.15,17.2,17.0,17.2,0.05,1017
