date,volume,turnover,open,high,low,close,change,transaction
2017-11-01,56657.051,979213306,17.35,17.55,17.0,17.35,-0.7,12876
2017-11-02,15437.957,267101393,17.2,17.5,17.15,17.3,-0.05,3990
2017-11-03,17758.872,309589385,17.3,17.6,17.2,17.6,0.3,3910
2017-11-06,15412.418,268996829,17.55,17.6,17.35,17.5,-0.1,2927
2017-11-07,68486.941,1143590946,16.75,16.9,16.55,16.6,0.0,10157
2017-11-08,26401.776,443658976,16.6,16.9,16.6,16.85,0.25,4426
2017-11-09,34891.244,599150106,16.95,17.4,16.85,17.2,0.35,6906
2017-11-10,25926.06,443484220,17.2,17.25,17.0,17.05,-0.15,4496
2017-11-13,29731.529,497673547,17.0,17.05,16.6,16.8,-0.25,5929
2017-11-14,46547.059,782515217,17.1,17.15,16.55,16.6,-0.2,6672
2017-11-15,28259.424,474118989,16.7,16.9,16.65,16.75,0.15,6025
2017-11-16,16444.403,275639765,16.75,16.95,16.6,16.7,-0.05,4438
2017-11-17,15326.504,255765473,16.8,16.8,16.65,16.65,-0.05,2967
2017-11-20,15137.047,253769805,16.65,16.9,16.65,16.75,0.1,3033
2017-11-21,13787.933,231004329,16.8,16.85,16.7,16.75,0.0,3210
2017-11-22,29733.145,501112947,16.75,17.0,16.75,16.85,0.1,4844
2017-11-23,14464.921,242647494,16.85,16.9,16.7,16.75,-0.1,2545
2017-11-24,18001.751,302627592,16.75,16.95,16.7,16.75,0.0,4090
2017-11-27,19538.99,328927194,16.75,16.95,16.75,16.75,0.0,4203
2017-11-28,35820.675,608553459,16.8,17.1,16.8,16.95,0.2,6744
2017-11-29,20292.101,341976663,17.05,17.1,16.8,16.8,-0.15,3766
2017-11-30,21212.997,358484681,16.8,17.05,16.8,16.85,0.05,2898
