date,volume,turnover,open,high,low,close,change,transaction
2012-08-01,10151.528,170016348,16.3,17.1,16.3,17.0,0.5,2669
2012-08-03,6164.197,102907364,16.8,16.8,16.6,16.75,-0.25,1723
2012-08-06,9715.273,166740812,17.05,17.3,17.0,17.3,0.55,2185
2012-08-07,6551.131,113526986,17.25,17.4,17.2,17.4,0.1,2043
2012-08-08,5382.192,93841769,17.45,17.5,17.35,17.5,0.1,2124
2012-08-09,10773.205,191412651,17.5,18.0,17.45,17.8,0.3,2720
2012-08-10,6640.023,117902383,17.8,17.9,17.65,17.75,-0.05,1433
2012-08-13,2821.379,49708777,18.0,18.0,17.5,17.5,-0.25,1033
2012-08-14,6204.096,108325207,17.5,17.75,17.25,17.5,0.0,1847
2012-08-15,6785.304,118973930,17.5,17.7,17.25,17.7,0.2,1710
2012-08-16,7743.341,135633215,17.8,17.8,17.4,17.5,-0.2,1457
2012-08-17,6854.115,118754611,17.5,17.5,17.25,17.3,-0.2,1499
2012-08-20,3737.408,63578113,17.25,17.25,16.85,16.85,-0.45,1517
2012-08-21,7755.787,131067075,16.95,17.0,16.7,16.8,-0.05,1820
2012-08-22,11130.585,182706631,16.8,16.8,16.3,16.4,-0.4,2743
2012-08-23,4433.172,73246988,16.5,16.7,16.35,16.7,0.3,1236
2012-08-24,5649.348,93966865,16.6,16.9,16.35,16.8,0.1,1451
2012-08-27,3440.899,57365349,16.85,16.9,16.5,16.75,-0.05,1093
2012-08-28,10022.257,163899756,16.75,16.75,16.2,16.3,-0.45,1991
2012-08-29,4497.792,73148991,16.25,16.4,16.1,16.4,0.1,940
2012-08-30,4742.562,77258623,16.3,16.4,16.2,16.3,-0.1,1051
2012-08-31,9965.148,159781298,16.3,16.3,15.95,16.0,-0.3,1583
