date,volume,turnover,open,high,low,close,change,transaction
2011-06-01,12179.685,325354217,26.7,26.95,26.35,26.35,-0.4,2590
2011-06-02,26559.804,681268472,26.0,26.1,25.35,25.6,-0.75,6097
2011-06-03,23223.503,585164536,25.65,25.65,25.05,25.3,-0.3,5232
2011-06-07,11511.954,289848231,25.1,25.45,24.95,25.25,-0.05,3073
2011-06-08,11685.735,294144043,25.0,25.45,25.0,25.05,-0.2,3056
2011-06-09,7079.756,177374650,25.1,25.25,25.0,25.1,0.05,1883
2011-06-10,8170.358,205192550,25.25,25.3,25.0,25.1,0.0,2139
2011-06-13,20266.179,494133120,25.0,25.2,24.0,24.15,-0.95,5096
2011-06-14,15640.966,375519972,24.3,24.4,23.8,24.1,-0.05,3886
2011-06-15,31454.872,735788794,24.1,24.1,23.0,23.3,-0.8,7184
2011-06-16,24034.408,545909099,23.0,23.1,22.55,22.6,-0.7,5271
2011-06-17,17856.574,406384102,22.7,22.95,22.55,22.9,0.3,3325
2011-06-20,19926.565,459770668,23.0,23.4,22.7,22.7,-0.2,4480
2011-06-21,10703.442,244996816,23.0,23.1,22.7,23.0,0.3,2276
2011-06-22,12529.135,287028005,23.3,23.3,22.7,22.75,-0.25,2911
2011-06-23,14892.118,333600963,22.7,22.85,22.2,22.25,-0.5,4144
2011-06-24,22003.915,497275869,22.5,22.8,22.45,22.6,0.35,3812
2011-06-27,15352.041,345594709,22.5,22.65,22.4,22.55,-0.05,3077
2011-06-28,16543.388,378483437,22.85,23.1,22.65,22.85,0.3,3549
2011-06-29,10185.25,234229212,23.05,23.15,22.8,22.9,0.05,2373
2011-06-30,11576.553,265858266,23.0,23.15,22.75,23.1,0.2,2472
