date,volume,turnover,open,high,low,close,change,transaction
2020-11-02,152583.818,2946890500,19.05,19.7,18.9,19.2,0.3,26408
2020-11-03,98068.221,1886620311,19.45,19.55,18.9,19.25,0.05,15888
2020-11-04,108048.05,2114456568,19.3,19.95,19.15,19.8,0.55,20183
2020-11-05,142684.056,2842752565,19.85,20.3,19.55,19.8,0.0,26139
2020-11-06,127865.487,2570100500,19.9,20.4,19.8,20.35,0.55,27417
2020-11-09,250436.92,5365227567,20.7,22.05,20.65,21.7,1.35,53377
2020-11-10,353167.309,7286110420,21.9,22.2,19.55,19.95,-1.75,72664
2020-11-11,271902.03,5360000911,20.05,20.45,19.05,20.2,0.25,51086
2020-11-12,156354.937,3063892712,20.3,20.3,19.2,19.5,-0.7,29292
2020-11-13,247574.806,4994084610,20.25,20.9,19.8,20.1,0.6,43081
2020-11-16,99760.683,2031772313,20.4,20.65,20.1,20.5,0.4,20993
2020-11-17,165470.224,3461447346,20.6,21.3,20.4,21.1,0.6,30431
2020-11-18,284156.714,6237447825,21.45,22.5,21.35,22.5,1.4,58932
2020-11-19,199767.413,4407985573,22.35,22.55,21.7,21.95,-0.55,42819
2020-11-20,165711.198,3684665022,21.8,22.7,21.7,22.55,0.6,32781
2020-11-23,176656.463,4099675189,23.0,23.45,22.85,23.45,0.9,34627
2020-11-24,159191.701,3736132394,23.85,24.15,23.1,23.15,-0.3,37372
2020-11-25,248048.444,5933140502,23.75,24.4,23.45,23.85,0.7,47059
2020-11-26,274435.954,6692245543,24.3,24.9,24.0,24.65,0.8,53399
2020-11-27,182082.688,4511723206,24.55,25.15,24.2,25.1,0.45,40702
2020-11-30,178135.57,4463608632,25.3,25.45,24.7,24.7,-0.4,38852
