date,volume,turnover,open,high,low,close,change,transaction
2020-04-01,10701.525,97670028,9.19,9.19,9.1,9.1,-0.15,3545
2020-04-06,12875.253,116377194,9.15,9.16,8.97,9.11,0.01,3309
2020-04-07,14454.432,133648060,9.24,9.35,9.17,9.26,0.15,4218
2020-04-08,16924.665,161304871,9.26,9.69,9.23,9.66,0.4,4847
2020-04-09,33924.385,343287309,9.72,10.3,9.72,10.25,0.59,8585
2020-04-10,14150.9,144187657,10.35,10.35,10.05,10.2,-0.05,3308
2020-04-13,11667.669,118147718,10.25,10.25,10.0,10.05,-0.15,3722
2020-04-14,14006.395,142746278,10.15,10.3,10.1,10.15,0.1,3391
2020-04-15,32565.018,342483268,10.35,10.8,10.3,10.35,0.2,8231
2020-04-16,16207.467,166056793,10.3,10.35,10.15,10.3,-0.05,4261
2020-04-17,17816.694,184127285,10.5,10.6,10.2,10.25,-0.05,4348
2020-04-20,23476.166,237472803,10.25,10.25,10.05,10.1,-0.15,2681
2020-04-21,25693.659,257016175,10.1,10.25,9.83,9.88,-0.22,5594
2020-04-22,8692.104,84963904,9.8,9.92,9.61,9.88,0.0,2619
2020-04-23,9360.981,93781471,9.93,10.15,9.93,10.05,0.17,1975
2020-04-24,7235.736,72314634,10.05,10.1,9.91,9.94,-0.11,1789
2020-04-27,10720.698,109176151,10.1,10.25,10.05,10.2,0.26,2814
2020-04-28,21248.642,222096227,10.35,10.6,10.25,10.55,0.35,4488
2020-04-29,33434.503,359880044,10.65,10.85,10.6,10.7,0.15,8462
2020-04-30,43075.507,475161627,11.0,11.15,10.75,11.1,0.4,10610
