date,volume,turnover,open,high,low,close,change,transaction
2016-06-01,12879.849,152750600,11.55,12.05,11.45,11.9,0.4,3369
2016-06-02,6907.064,82335145,11.9,12.05,11.8,12.0,0.1,2004
2016-06-03,5410.701,63729045,12.0,12.0,11.7,11.75,-0.25,2735
2016-06-04,4041.26,48297858,11.75,12.05,11.75,12.0,0.25,1293
2016-06-06,2982.018,35181953,12.0,12.0,11.7,11.75,-0.25,1227
2016-06-07,7022.057,83013360,11.85,11.9,11.75,11.85,0.1,2135
2016-06-08,9126.369,109609132,11.8,12.2,11.8,12.15,0.3,2996
2016-06-13,4856.364,57869583,12.1,12.15,11.8,11.85,-0.3,1791
2016-06-14,3063.078,36137767,11.8,11.9,11.75,11.9,0.05,1322
2016-06-15,4002.22,46960867,11.8,11.85,11.6,11.75,-0.15,1152
2016-06-16,4145.028,48500969,11.75,11.8,11.65,11.75,0.0,1825
2016-06-17,3948.092,46449253,11.85,11.9,11.7,11.7,-0.05,1016
2016-06-20,8646.759,103465170,11.85,12.1,11.8,12.0,0.3,1856
2016-06-21,7019.335,84257970,11.9,12.05,11.9,12.05,0.05,1893
2016-06-22,11581.059,141231810,12.05,12.35,12.0,12.35,0.3,2969
2016-06-23,3487.063,42563998,12.4,12.4,12.1,12.15,-0.2,995
2016-06-24,5644.89,67261603,12.25,12.25,11.75,11.75,-0.4,1652
2016-06-27,3447.697,40380497,11.65,11.85,11.6,11.8,0.05,856
2016-06-28,4554.152,53137810,11.7,11.8,11.5,11.75,-0.05,1169
2016-06-29,3749.507,44380886,11.8,11.9,11.75,11.9,0.15,1186
2016-06-30,5819.225,69620565,11.95,12.1,11.8,11.95,0.05,1305
