date,volume,turnover,open,high,low,close,change,transaction
2021-01-04,513948.027,22520200069,42.35,44.75,42.15,44.75,4.05,128029
2021-01-05,534170.709,23771908658,45.0,45.5,43.15,45.5,0.75,151367
2021-01-06,564485.036,24995780260,44.75,46.2,42.25,42.55,-2.95,167792
2021-01-07,776225.788,30670337681,43.3,43.8,38.3,38.45,-4.1,219953
2021-01-08,548832.487,21628019137,38.5,40.75,37.2,40.3,1.85,156175
2021-01-11,408350.732,17159965830,41.5,42.8,40.6,42.65,2.35,111677
2021-01-12,564320.62,22583416586,42.75,42.75,38.5,38.55,-4.1,155300
2021-01-13,474532.084,18090202243,37.9,39.15,37.1,37.45,-1.1,134124
2021-01-14,354497.659,13680032157,37.75,39.5,37.7,38.05,0.6,97169
2021-01-15,571258.932,20093561902,38.0,38.0,34.25,34.25,-3.8,161953
2021-01-18,583017.007,19351567631,33.0,34.7,31.25,34.0,-0.25,137920
2021-01-19,488267.72,16514649484,35.95,36.3,31.8,32.0,-2.0,124462
2021-01-20,437888.261,13628324444,32.3,32.4,30.0,30.45,-1.55,107762
2021-01-21,430729.3,13854675911,31.55,33.4,31.15,32.1,1.65,107123
2021-01-22,436603.121,14712659950,32.45,35.25,31.5,35.0,2.9,116134
2021-01-25,402587.928,14486704895,35.8,36.8,35.1,35.35,0.35,108410
2021-01-26,306173.05,10479058429,35.1,35.6,33.1,33.65,-1.7,82346
2021-01-27,244372.497,8058854866,33.9,34.15,32.05,32.45,-1.2,64230
2021-01-28,257020.992,8428629745,31.6,33.6,31.2,33.2,0.75,62288
2021-01-29,268689.347,8623893338,33.45,33.55,30.85,31.2,-2.0,65374
