date,volume,turnover,open,high,low,close,change,transaction
2014-12-01,28741.898,533599825,18.2,19.0,18.2,18.25,-0.1,5349
2014-12-02,12988.907,234545176,18.3,18.4,17.9,18.0,-0.25,3162
2014-12-03,11128.263,206134569,18.2,18.75,18.1,18.6,0.6,2657
2014-12-04,26946.43,517993452,18.8,19.5,18.7,19.45,0.85,6401
2014-12-05,23121.302,453513684,19.8,20.0,19.1,19.1,-0.35,5345
2014-12-08,14780.618,289370968,19.5,19.75,19.3,19.45,0.35,3853
2014-12-09,10313.239,201316870,19.7,19.85,19.2,19.2,-0.25,2787
2014-12-10,8401.423,159983987,19.45,19.45,18.8,19.0,-0.2,2236
2014-12-11,5604.477,106413827,19.0,19.2,18.9,18.95,-0.05,1622
2014-12-12,4832.503,92127913,19.2,19.2,18.95,19.05,0.1,1871
2014-12-15,23756.893,468824381,19.2,20.05,19.15,19.6,0.55,5303
2014-12-16,18822.984,374779613,19.8,20.2,19.7,19.75,0.15,5241
2014-12-17,12779.487,247261760,19.6,19.7,19.15,19.15,-0.6,3971
2014-12-18,40237.121,808082768,19.4,20.45,19.25,20.4,1.25,9607
2014-12-19,77110.122,1648151940,20.6,21.8,20.4,21.8,1.4,12900
2014-12-22,33575.116,737998854,22.25,22.4,21.6,21.7,-0.1,7570
2014-12-23,34115.561,756965989,22.0,22.75,21.65,21.75,0.05,7700
2014-12-24,32136.198,715592706,22.15,22.6,22.0,22.1,0.35,6131
2014-12-25,12335.316,271645988,22.3,22.3,21.8,21.95,-0.15,2534
2014-12-26,11501.211,252626792,21.95,22.2,21.7,22.05,0.1,2347
2014-12-27,9562.154,210397391,22.1,22.25,21.8,21.8,-0.25,1871
2014-12-29,17131.631,374024072,21.95,22.1,21.65,21.7,-0.1,3582
2014-12-30,26677.299,594825028,21.75,22.7,21.7,22.05,0.35,6112
2014-12-31,17017.645,381546567,22.3,22.65,22.1,22.4,0.35,4389
