date,volume,turnover,open,high,low,close,change,transaction
2010-11-01,33276.357,867112413,25.9,26.25,25.7,26.2,0.7,6590
2010-11-02,41926.326,1099621449,26.1,26.55,25.8,25.8,-0.4,8142
2010-11-03,34571.233,893326690,26.15,26.25,25.55,25.8,0.0,5670
2010-11-04,22425.644,582096497,26.0,26.1,25.75,25.9,0.1,3624
2010-11-05,36426.079,923530475,26.2,26.3,25.0,25.1,-0.8,6598
2010-11-08,13688.929,343423442,25.3,25.4,24.8,25.2,0.1,2845
2010-11-09,11482.077,290472509,25.3,25.65,25.1,25.2,0.0,2616
2010-11-10,46425.759,1135080723,25.35,25.35,23.95,24.15,-1.05,7801
2010-11-11,17142.286,411431916,24.05,24.2,23.8,24.2,0.05,3395
2010-11-12,12208.506,291877251,24.1,24.25,23.75,23.75,-0.45,2664
2010-11-15,16668.232,396979941,23.55,24.0,23.5,23.75,0.0,2463
2010-11-16,141844.703,3209789948,23.7,23.85,22.9,23.25,-0.5,4862
2010-11-17,20142.313,463906947,23.05,23.4,22.85,23.05,-0.2,4198
2010-11-18,50907.44,1224701866,23.25,24.65,23.2,24.65,1.6,9221
2010-11-19,51809.693,1308008983,25.0,25.75,24.8,24.85,0.2,10871
2010-11-22,63587.066,1651521366,25.05,26.55,24.95,26.15,1.3,14991
2010-11-23,75927.238,2030064988,26.45,27.1,26.3,26.6,0.45,15040
2010-11-24,58182.36,1555180250,26.3,27.2,26.3,26.4,-0.2,10069
2010-11-25,28972.599,764296073,26.7,26.8,26.15,26.3,-0.1,5681
2010-11-26,42384.355,1077738642,26.0,26.0,25.15,25.35,-0.95,7589
2010-11-29,39330.543,1005924820,25.65,25.9,25.2,25.5,0.15,7366
2010-11-30,33201.478,856292032,25.55,25.95,25.4,25.65,0.15,5801
