date,volume,turnover,open,high,low,close,change,transaction
2015-10-01,6177.17,87566305,14.0,14.4,13.9,14.15,0.3,1634
2015-10-02,3280.965,46305290,14.2,14.3,14.0,14.1,-0.05,1340
2015-10-05,3400.841,48147972,14.3,14.3,14.05,14.25,0.15,1329
2015-10-06,5276.925,76071898,14.3,14.5,14.3,14.45,0.2,1842
2015-10-07,4131.082,58993419,14.3,14.45,14.15,14.45,0.0,1547
2015-10-08,3555.646,51234260,14.35,14.5,14.3,14.4,-0.05,1453
2015-10-12,7850.745,116239863,14.6,15.0,14.55,14.9,0.5,2597
2015-10-13,5326.246,79494713,14.9,15.0,14.75,15.0,0.1,2213
2015-10-14,4246.94,63207003,14.9,15.0,14.85,14.85,-0.15,1152
2015-10-15,6533.92,98071227,15.0,15.15,14.9,14.95,0.1,1953
2015-10-16,3168.79,47555700,15.0,15.1,14.95,15.0,0.05,1235
2015-10-19,2867.997,42757938,15.0,15.0,14.8,14.95,-0.05,1149
2015-10-20,3744.27,56051960,14.95,15.05,14.85,14.9,-0.05,1259
2015-10-21,2958.648,43787881,15.0,15.0,14.7,14.8,-0.1,984
2015-10-22,5480.467,80678903,14.7,14.85,14.6,14.65,-0.15,1980
2015-10-23,13869.369,208000982,14.85,15.2,14.7,15.0,0.35,3549
2015-10-26,7678.408,116743136,15.0,15.35,15.0,15.3,0.3,2451
2015-10-27,6154.043,92188726,15.2,15.2,14.85,15.0,-0.3,2491
2015-10-28,5570.552,82733515,15.0,15.0,14.8,14.9,-0.1,1991
2015-10-29,7065.255,104393538,14.8,14.85,14.7,14.7,-0.2,2325
2015-10-30,5685.901,82533646,14.7,14.7,14.45,14.5,-0.2,2013
