date,volume,turnover,open,high,low,close,change,transaction
2015-02-02,20681.575,447757850,22.05,22.2,21.45,21.6,-0.8,4922
2015-02-03,14957.103,321571744,21.3,21.75,21.2,21.6,0.0,4108
2015-02-04,24740.723,531183872,21.6,21.9,21.15,21.75,0.15,6275
2015-02-05,25555.381,568045795,21.85,22.6,21.5,22.55,0.8,6145
2015-02-06,15597.448,348476184,22.3,22.65,21.85,22.55,0.0,5419
2015-02-09,8051.168,179706171,22.45,22.45,22.05,22.4,-0.15,2796
2015-02-10,9062.202,203024443,22.4,22.65,22.2,22.2,-0.2,2563
2015-02-11,9093.496,201294146,22.3,22.5,21.85,21.95,-0.25,2906
2015-02-12,12977.206,291572027,22.2,22.7,22.05,22.7,0.75,4508
2015-02-13,16357.964,372760911,22.7,23.0,22.5,22.8,0.1,4508
2015-02-24,17858.58,404914433,23.2,23.35,22.3,22.45,-0.35,3466
2015-02-25,14448.795,327977214,22.5,22.95,22.3,22.75,0.3,4975
2015-02-26,12141.275,278551482,22.75,23.1,22.6,23.05,0.3,2742
