date,volume,turnover,open,high,low,close,change,transaction
2019-12-02,11109.499,137055000,12.45,12.45,12.3,12.3,-0.1,3494
2019-12-03,5802.778,71945830,12.3,12.45,12.3,12.45,0.15,1760
2019-12-04,9563.726,118295129,12.45,12.5,12.3,12.35,-0.1,2097
2019-12-05,28212.605,347566615,12.35,12.4,12.25,12.35,0.0,6590
2019-12-06,12825.971,157294320,12.35,12.35,12.25,12.25,-0.1,5518
2019-12-09,11237.499,137464514,12.3,12.35,12.2,12.2,-0.05,3781
2019-12-10,7182.495,88081161,12.2,12.35,12.2,12.25,0.05,2384
2019-12-11,6521.997,79698468,12.25,12.3,12.2,12.2,-0.05,2425
2019-12-12,8754.722,107267328,12.25,12.3,12.2,12.25,0.05,2995
2019-12-13,15519.49,191485541,12.3,12.45,12.25,12.4,0.15,4153
2019-12-16,8622.468,107046843,12.4,12.5,12.3,12.45,0.05,2467
2019-12-17,6333.995,78874671,12.45,12.5,12.4,12.5,0.05,2069
2019-12-18,23617.026,297563863,12.5,12.7,12.35,12.65,0.15,10526
2019-12-19,8881.566,111457436,12.65,12.65,12.5,12.5,-0.15,1803
2019-12-20,10465.433,130405877,12.5,12.55,12.4,12.4,-0.1,2311
2019-12-23,6038.871,75680709,12.45,12.6,12.45,12.55,0.15,1766
2019-12-24,3476.026,43527384,12.55,12.6,12.45,12.5,-0.05,1089
2019-12-25,3141.556,39244419,12.5,12.55,12.45,12.55,0.05,1308
2019-12-26,2576.793,32211534,12.55,12.55,12.45,12.5,-0.05,1039
2019-12-27,5768.718,72216087,12.55,12.6,12.45,12.5,0.0,1414
2019-12-30,8214.119,103016236,12.6,12.65,12.45,12.5,0.0,1952
2019-12-31,7399.44,92028214,12.5,12.5,12.4,12.4,-0.1,1606
