date,volume,turnover,open,high,low,close,change,transaction
2016-02-01,4026.746,48333070,12.2,12.2,11.8,12.05,-0.15,1496
2016-02-02,3538.812,42522094,12.05,12.1,11.9,12.05,0.0,1132
2016-02-03,5774.923,67477886,12.0,12.05,11.5,11.5,-0.55,1962
2016-02-15,4907.231,56827797,11.45,11.75,11.3,11.7,0.2,1692
2016-02-16,5281.431,63020722,11.75,12.05,11.6,12.05,0.35,1711
2016-02-17,4002.64,47173280,12.1,12.1,11.65,11.7,-0.35,1612
2016-02-18,4117.078,48890356,11.9,12.05,11.75,11.8,0.1,1390
2016-02-19,5627.073,67542326,11.85,12.15,11.8,12.0,0.2,1841
2016-02-22,8707.04,106986826,12.0,12.45,12.0,12.15,0.15,2276
2016-02-23,6030.44,72476130,12.2,12.2,11.9,12.0,-0.15,1919
2016-02-24,3981.104,48116498,12.0,12.2,12.0,12.1,0.1,1201
2016-02-25,5540.705,66597726,12.15,12.15,11.9,11.95,-0.15,1802
2016-02-26,6656.038,79971606,12.05,12.1,11.9,12.0,0.05,1241
