date,volume,turnover,open,high,low,close,change,transaction
2019-01-02,5111.992,61006252,12.05,12.05,11.85,11.9,0.0,1474
2019-01-03,5048.452,60110291,11.9,12.0,11.8,11.85,-0.05,1513
2019-01-04,12347.701,143206512,11.8,11.8,11.4,11.6,-0.25,3365
2019-01-07,7842.066,92690537,11.8,11.95,11.7,11.95,0.35,2848
2019-01-08,4366.593,52066638,11.95,12.0,11.85,11.85,-0.1,1300
2019-01-09,9384.215,113058661,11.95,12.1,11.95,12.05,0.2,2809
2019-01-10,3006.526,35976912,12.05,12.05,11.9,12.0,-0.05,1094
2019-01-11,6565.989,78927868,12.15,12.2,11.9,11.95,-0.05,1610
2019-01-14,5778.973,68364790,11.95,12.0,11.75,11.75,-0.2,1745
2019-01-15,8569.905,102807510,11.85,12.1,11.8,12.1,0.35,1974
2019-01-16,6148.671,74032352,12.1,12.1,11.95,12.0,-0.1,1659
2019-01-17,4410.957,52828684,12.0,12.05,11.9,12.0,0.0,978
2019-01-18,3535.714,42666618,12.05,12.15,12.0,12.05,0.05,997
2019-01-21,4396.697,53202122,12.15,12.15,12.05,12.05,0.0,1139
2019-01-22,3343.581,40318630,12.05,12.1,12.0,12.1,0.05,1110
2019-01-23,3732.408,44653326,12.05,12.05,11.9,11.9,-0.2,1151
2019-01-24,2575.151,30883612,12.0,12.05,11.95,12.0,0.1,917
2019-01-25,3361.659,40501208,12.0,12.1,12.0,12.05,0.05,1251
2019-01-28,3776.635,45489770,12.05,12.1,12.0,12.05,0.0,1192
2019-01-29,4764.822,57363614,12.0,12.1,12.0,12.05,0.0,1333
2019-01-30,6697.084,80400158,12.05,12.1,11.95,11.95,-0.1,1812
