date,volume,turnover,open,high,low,close,change,transaction
2022-02-07,142530.13,17060180775,115.5,124.0,115.0,124.0,11.0,63157
2022-02-08,254620.237,32684344448,124.5,133.5,123.5,129.0,5.0,116400
2022-02-09,116746.11,15219297256,131.5,133.0,128.0,129.0,0.0,64484
2022-02-10,111847.726,14657607224,131.5,133.0,128.5,132.0,3.0,50189
2022-02-11,153813.806,20481762456,133.5,135.0,131.0,131.5,-0.5,67734
2022-02-14,140819.575,18693972575,131.5,135.5,130.0,130.0,-1.5,77109
2022-02-15,67159.205,8846369412,131.5,133.0,130.0,132.0,2.0,27064
2022-02-16,85731.645,11501468941,135.0,135.5,133.0,133.5,1.5,37375
2022-02-17,106132.635,14296203719,134.0,136.5,133.0,133.5,0.0,40128
2022-02-18,200009.496,27585306615,133.0,142.0,132.0,141.5,8.0,87110
2022-02-21,249069.026,36270407980,143.0,147.5,143.0,147.0,5.5,101369
2022-02-22,298269.214,42085702768,145.5,147.0,135.5,142.5,-4.5,127517
2022-02-23,155280.786,22681078830,145.0,148.0,144.5,145.0,2.5,71650
2022-02-24,253657.385,36237312924,141.5,147.0,138.5,141.5,-3.5,106865
2022-02-25,146856.916,21287920304,146.5,147.0,143.0,143.5,2.0,65243
