date,volume,turnover,open,high,low,close,change,transaction
2014-01-02,10762.073,629994789,58.7,58.75,58.35,58.55,-0.15,2326
2014-01-03,14509.506,840196483,58.45,58.45,57.7,57.85,-0.7,3606
2014-01-06,14870.81,857370777,57.75,57.95,57.55,57.7,-0.15,3651
2014-01-07,13128.332,758131999,57.75,57.9,57.7,57.7,0.0,2582
2014-01-08,7605.215,439845285,57.7,57.95,57.7,57.8,0.1,1997
2014-01-09,8571.228,493178086,57.65,57.8,57.4,57.55,-0.25,2329
2014-01-10,4741.624,272992903,57.5,57.65,57.5,57.55,0.0,1027
2014-01-13,6179.869,358200472,58.0,58.2,57.8,57.9,0.35,1649
2014-01-14,4276.441,246832293,57.7,57.85,57.6,57.8,-0.1,1753
2014-01-15,11675.845,680334063,57.95,58.45,57.95,58.4,0.6,3783
2014-01-16,12771.698,749062443,58.5,58.75,58.5,58.55,0.15,2648
2014-01-17,8169.584,478201524,58.6,58.7,58.3,58.65,0.1,2188
2014-01-20,5627.156,330310001,58.4,58.8,58.4,58.8,0.15,2155
2014-01-21,6963.662,408195578,58.75,58.85,58.5,58.55,-0.25,984
2014-01-22,6838.219,400293473,58.45,58.65,58.35,58.65,0.1,2088
2014-01-23,6904.868,404192804,58.6,58.75,58.35,58.5,-0.15,1588
2014-01-24,10706.035,627470683,58.3,58.8,58.3,58.65,0.15,1417
2014-01-27,21325.343,1228049744,58.1,58.2,57.45,57.6,-1.05,5733
