date,volume,turnover,open,high,low,close,change,transaction
2010-09-01,11174.161,598370607,53.5,53.7,53.35,53.7,0.4,1103
2010-09-02,7071.841,382172093,54.1,54.35,53.8,54.0,0.3,889
2010-09-03,6121.744,333094273,54.2,54.6,54.1,54.55,0.55,1007
2010-09-06,10083.846,553365880,54.95,55.0,54.65,54.95,0.4,1117
2010-09-07,5405.515,296971175,54.95,55.05,54.8,54.85,-0.1,761
2010-09-08,5636.53,308092400,54.75,54.9,54.45,54.75,-0.1,719
2010-09-09,3169.724,173808317,54.95,55.0,54.65,54.75,0.0,529
2010-09-10,6861.41,378438246,55.15,55.3,55.0,55.25,0.5,1016
2010-09-13,18145.999,1019516382,55.55,56.8,55.55,56.8,1.55,3161
2010-09-14,15110.852,859542024,56.8,57.0,56.75,57.0,0.2,1876
2010-09-15,16566.902,945155564,57.0,57.25,56.9,57.25,0.25,1464
2010-09-16,11750.605,670177005,57.2,57.3,56.65,56.65,-0.6,1268
2010-09-17,18471.577,1055933472,56.85,57.5,56.85,57.3,0.65,1957
2010-09-20,6828.423,390989900,57.2,57.45,57.1,57.25,-0.05,941
2010-09-21,7544.449,433059967,57.6,57.8,57.15,57.35,0.1,1003
2010-09-23,10459.396,599196251,57.35,57.65,57.1,57.35,0.0,1072
2010-09-24,5496.336,313669258,57.1,57.3,56.85,57.0,-0.35,807
2010-09-27,4164.919,239351891,57.5,57.6,57.3,57.5,0.5,853
2010-09-28,7403.054,424821093,57.15,57.55,57.15,57.4,-0.1,971
2010-09-29,12166.395,703291208,57.6,58.15,57.5,57.8,0.4,1665
2010-09-30,6992.312,403020952,57.7,57.8,57.5,57.7,-0.1,988
