date,volume,turnover,open,high,low,close,change,transaction
2020-06-01,8365.321,709979535,84.45,85.15,84.4,84.9,0.45,4221
2020-06-02,11947.06,1019866379,85.0,85.5,85.0,85.3,0.4,4546
2020-06-03,18117.244,1567235805,86.15,86.9,86.1,86.8,1.5,7251
2020-06-04,15036.553,1315498861,87.5,87.75,87.15,87.6,0.8,6182
2020-06-05,9916.582,873460722,87.7,88.35,87.7,88.35,0.75,5501
2020-06-08,15549.542,1388746538,88.9,89.8,88.8,89.5,1.15,7617
2020-06-09,11356.579,1016232445,89.6,89.8,88.95,89.6,0.1,4738
2020-06-10,10998.897,992706489,89.65,90.7,89.55,90.45,0.85,6189
2020-06-11,14179.192,1274547880,90.45,90.85,89.0,89.05,-1.4,6785
2020-06-12,21563.371,1896372312,87.25,88.5,87.1,88.25,-0.8,9065
2020-06-15,9573.7,839035110,88.1,88.3,86.9,87.0,-1.25,6066
2020-06-16,10841.047,962708421,88.15,89.2,88.15,88.9,1.9,5206
2020-06-17,11510.236,1022814504,89.2,89.2,88.3,89.0,0.1,9354
2020-06-18,5035.751,447396539,89.05,89.3,88.35,88.9,-0.1,2385
2020-06-19,2333.985,207473976,89.0,89.15,88.65,88.85,-0.05,1483
2020-06-22,10579.456,943788276,88.85,89.7,88.85,89.05,0.2,3109
2020-06-23,8664.889,775774053,89.6,90.05,88.8,89.45,0.4,3040
2020-06-24,10061.904,907813260,89.8,90.5,89.8,90.0,0.55,4330
2020-06-29,9785.007,872080579,89.25,89.6,88.65,89.1,-0.9,5184
2020-06-30,8035.137,720381822,89.55,89.95,89.4,89.9,0.8,2697
