date,volume,turnover,open,high,low,close,change,transaction
2015-09-01,12340.652,766117348,61.9,62.6,61.5,61.75,-0.55,2838
2015-09-02,18170.477,1118387496,61.1,62.3,60.95,62.1,0.35,4619
2015-09-03,7543.894,468271835,62.35,62.4,61.6,62.15,0.05,1573
2015-09-04,15808.961,978163876,62.15,62.55,61.35,61.35,-0.8,2202
2015-09-07,10155.526,624485437,61.3,62.3,61.1,61.25,-0.1,2616
2015-09-08,9642.248,592119472,61.5,61.65,61.1,61.45,0.2,3030
2015-09-09,24002.263,1525863565,62.65,64.15,62.65,64.15,2.7,5404
2015-09-10,10184.783,646044883,63.8,63.8,63.15,63.45,-0.7,3300
2015-09-11,7961.292,505296736,63.3,63.7,63.05,63.5,0.05,2519
2015-09-14,4389.671,279210234,63.9,64.0,63.25,63.65,0.15,2011
2015-09-15,5767.862,365312865,63.75,63.85,63.05,63.15,-0.5,1968
2015-09-16,7422.817,473560457,63.65,64.0,63.4,63.9,0.75,2266
2015-09-17,12909.851,838052365,64.5,65.15,64.5,65.0,1.1,3408
2015-09-18,3507.233,227184655,65.0,65.0,64.55,64.85,-0.15,1275
2015-09-21,9987.594,633935853,64.05,64.1,63.2,63.45,-1.4,3110
2015-09-22,4330.875,275986550,63.55,63.95,63.55,63.8,0.35,1130
2015-09-23,10045.603,627964620,63.2,63.2,62.2,62.35,-1.45,3123
2015-09-24,7364.956,458475049,62.55,62.85,61.9,62.0,-0.35,1904
2015-09-25,5982.179,370528978,62.15,62.35,61.6,62.25,0.25,1918
2015-09-30,8574.123,533541019,61.45,62.6,61.45,62.4,0.15,2087
