date,volume,turnover,open,high,low,close,change,transaction
2013-05-02,15919.943,899914379,56.35,56.65,56.35,56.55,0.15,2684
2013-05-03,13217.634,751481268,56.85,57.0,56.65,56.65,0.1,2300
2013-05-06,8575.588,488875027,57.0,57.15,56.9,56.9,0.25,2033
2013-05-07,14262.007,813797499,56.9,57.2,56.8,57.1,0.2,2240
2013-05-08,21793.386,1258269249,57.2,58.1,57.2,57.85,0.75,4030
2013-05-09,17797.101,1037335180,58.2,58.45,58.15,58.2,0.35,2954
2013-05-10,9240.965,535856639,58.1,58.15,57.85,57.9,-0.3,1698
2013-05-13,6700.177,387395932,57.9,58.0,57.6,57.75,-0.15,1088
2013-05-14,10934.122,634102226,58.0,58.25,57.75,57.9,0.15,1790
2013-05-15,11719.865,678723820,58.1,58.1,57.65,57.95,0.05,2143
2013-05-16,32187.846,1888455526,58.5,58.9,58.4,58.7,0.75,4533
2013-05-17,8651.843,506338140,58.6,58.7,58.4,58.4,-0.3,1880
2013-05-20,7993.319,466046373,58.3,58.5,58.1,58.3,-0.1,1449
2013-05-21,6989.772,408198029,58.35,58.7,58.15,58.3,0.0,1187
2013-05-22,7429.351,433863893,58.65,58.7,58.2,58.25,-0.05,1176
2013-05-23,14865.84,854334512,57.9,58.0,57.0,57.0,-1.25,3514
2013-05-24,6949.631,395777002,57.0,57.2,56.6,56.85,-0.15,1688
2013-05-27,3285.598,187924976,56.8,57.35,56.8,57.35,0.5,1116
2013-05-28,2342.716,134258644,57.4,57.45,57.15,57.15,-0.2,754
2013-05-29,7988.608,460199379,57.35,57.8,57.35,57.65,0.5,1178
2013-05-30,8823.666,503172389,57.4,57.45,56.85,56.95,-0.7,1746
2013-05-31,9240.119,528579918,57.5,57.7,56.8,56.95,0.0,1733
