date,volume,turnover,open,high,low,close,change,transaction
2010-02-01,19637.117,1030361997,53.15,53.2,51.95,52.4,-0.6,2590
2010-02-02,11987.878,625747966,52.95,52.95,51.6,51.85,-0.55,2350
2010-02-03,13598.236,714184048,52.1,52.8,52.05,52.75,0.9,1744
2010-02-04,5940.528,312541875,52.75,52.85,52.35,52.55,-0.2,982
2010-02-05,24216.962,1231585083,51.25,51.3,50.5,50.75,-1.8,5321
2010-02-06,20632.533,1049372801,50.8,51.3,50.3,51.2,0.45,2283
2010-02-08,18165.694,924930778,51.05,51.2,50.7,50.85,-0.35,1878
2010-02-09,11269.571,578396177,50.85,51.65,50.75,51.55,0.7,2082
2010-02-10,11276.655,586447115,51.95,52.25,51.7,52.1,0.55,2214
2010-02-22,11224.937,594117801,53.05,53.15,52.6,52.6,0.5,2098
2010-02-23,9598.427,504580432,52.6,52.75,52.2,52.6,0.0,1240
2010-02-24,11037.905,577819651,52.15,52.55,52.15,52.25,-0.35,1024
2010-02-25,20470.988,1062022326,52.25,52.3,51.35,51.65,-0.6,2193
2010-02-26,9391.284,483837797,51.65,51.75,51.2,51.55,-0.1,1366
