date,volume,turnover,open,high,low,close,change,transaction
2011-05-03,26662.296,1648530949,62.2,62.3,61.5,62.15,0.15,1727
2011-05-04,19729.723,1212549276,61.6,61.8,61.1,61.8,-0.35,1522
2011-05-05,22314.131,1383075601,61.4,62.35,61.3,62.25,0.45,2059
2011-05-06,24042.654,1488027798,61.9,62.05,61.65,61.95,-0.3,2180
2011-05-09,15561.987,970800826,62.1,62.6,61.9,62.3,0.35,1490
2011-05-10,8415.421,523328016,62.3,62.3,62.05,62.3,0.0,823
2011-05-11,9690.783,602825100,62.5,62.5,61.95,62.05,-0.25,1013
2011-05-12,17883.859,1106475609,61.7,62.4,61.55,62.25,0.2,1815
2011-05-13,7629.363,473373975,62.25,62.25,61.9,62.05,-0.2,1097
2011-05-16,16444.896,1012125325,61.95,61.95,61.25,61.3,-0.75,1945
2011-05-17,16743.572,1023690753,61.2,61.45,60.95,61.25,-0.05,1892
2011-05-18,5864.502,359578917,61.2,61.6,61.15,61.6,0.35,675
2011-05-19,17153.738,1057115739,61.6,62.1,61.05,61.05,-0.55,1538
2011-05-20,15265.328,934690230,61.25,61.5,60.9,61.1,0.05,1903
2011-05-23,38595.445,2327332964,60.8,60.8,60.0,60.35,-0.75,3025
2011-05-24,26103.703,1573207657,60.3,60.45,60.05,60.45,0.1,1546
2011-05-25,22809.627,1369585578,60.1,60.4,59.8,60.25,-0.2,2224
2011-05-26,7274.217,439654243,60.35,60.85,60.2,60.85,0.6,1141
2011-05-27,11665.509,708464510,60.65,61.0,60.5,60.6,-0.25,1054
2011-05-30,10601.687,640953593,60.4,60.75,60.0,60.5,-0.1,882
2011-05-31,10825.421,665427980,60.8,62.0,60.8,62.0,1.5,1902
