date,volume,turnover,open,high,low,close,change,transaction
2010-10-01,10251.24,591071233,57.9,57.9,57.5,57.75,0.05,676
2010-10-04,16884.537,977435810,57.85,58.1,57.75,57.75,0.0,1051
2010-10-05,10535.22,602863693,57.5,57.55,57.05,57.4,-0.35,1195
2010-10-06,16061.514,928454412,57.9,58.05,57.7,57.75,0.35,1685
2010-10-07,8858.857,512636756,57.85,57.95,57.7,57.95,0.2,815
2010-10-08,6653.888,383702278,57.85,57.95,57.45,57.6,-0.35,583
2010-10-11,8951.527,513264484,57.6,57.6,56.9,56.95,-0.65,966
2010-10-12,10325.566,582357271,57.0,57.0,56.05,56.2,-0.75,2155
2010-10-13,4624.403,260715371,56.35,56.55,56.15,56.55,0.35,990
2010-10-14,8088.009,464302961,56.9,57.7,56.9,57.45,0.9,1534
2010-10-15,2622.52,150561344,57.5,57.6,57.3,57.35,-0.1,628
2010-10-18,15668.334,884763412,57.3,57.3,56.15,56.2,-1.15,2275
2010-10-19,13750.94,770667917,56.2,56.2,55.85,56.05,-0.15,1608
2010-10-20,12860.399,723369848,55.8,56.7,55.7,56.7,0.65,1584
2010-10-21,11522.575,653928650,56.8,56.95,56.55,56.75,0.05,964
2010-10-22,10858.325,618653016,56.75,57.1,56.75,57.1,0.35,1211
2010-10-25,16646.194,926060163,55.5,56.15,55.1,56.1,0.0,2029
2010-10-26,8841.948,496931964,56.3,56.35,56.0,56.35,0.25,1091
2010-10-27,5394.936,303010188,56.5,56.65,55.85,56.05,-0.3,1107
2010-10-28,4611.384,259003180,56.05,56.5,55.9,56.5,0.45,957
2010-10-29,7155.507,401298561,56.2,56.35,55.9,56.0,-0.5,1028
