date,volume,turnover,open,high,low,close,change,transaction
2022-11-01,8491.868,845001137,98.85,99.95,98.8,99.6,0.55,7547
2022-11-02,7245.488,722735676,99.6,100.05,99.4,100.0,0.4,6862
2022-11-03,14068.192,1387625383,98.5,98.85,98.35,98.7,-1.3,14353
2022-11-04,6727.808,660289654,98.1,98.95,97.5,98.85,0.15,8800
2022-11-07,12464.513,1250474948,99.8,100.85,99.55,100.55,1.7,13601
2022-11-08,10726.648,1090564061,101.45,101.95,101.25,101.6,1.05,10717
2022-11-09,19308.833,2005296271,102.55,104.5,102.55,104.5,2.9,13949
2022-11-10,15112.976,1563929803,103.45,103.85,103.2,103.5,-1.0,14597
2022-11-11,35134.524,3816107828,108.55,109.0,107.8,109.0,5.5,24303
2022-11-14,18631.343,2048246202,109.8,110.4,109.4,110.0,1.0,14745
2022-11-15,34799.438,3949308928,111.2,114.95,111.2,114.7,4.7,30474
2022-11-16,24251.504,2780841398,115.0,115.75,113.85,114.5,-0.2,22139
2022-11-17,13741.73,1563715421,113.95,114.65,112.85,114.55,0.05,12743
2022-11-18,10968.139,1260274871,114.9,115.85,114.05,114.25,-0.3,9494
2022-11-21,8978.435,1024589996,114.35,114.65,113.7,113.85,-0.4,8696
2022-11-22,5798.244,662093232,113.4,115.0,113.05,114.8,0.95,7049
2022-11-23,8224.84,950304384,115.65,115.9,115.05,115.6,0.8,8001
2022-11-24,15641.447,1817903787,116.0,116.85,115.9,116.7,1.1,12365
2022-11-25,16343.906,1907311237,116.65,116.95,116.35,116.7,0.0,11202
2022-11-28,15627.449,1790790160,114.6,115.3,113.9,114.35,-2.35,19654
2022-11-29,10926.996,1249914581,113.85,115.4,113.1,115.4,1.05,10582
2022-11-30,9535.815,1105729102,115.1,116.4,114.85,116.35,0.95,7145
