date,volume,turnover,open,high,low,close,change,transaction
2018-10-01,22409.38,5882532290,262.0,264.0,261.0,263.0,0.5,11914
2018-10-02,38391.491,9926505357,262.0,263.0,257.0,257.5,-5.5,17095
2018-10-03,25228.536,6527393860,257.5,260.0,257.0,260.0,2.5,9992
2018-10-04,38009.727,9690178362,257.0,257.5,254.0,254.0,-6.0,15094
2018-10-05,40396.66,10101451270,250.0,253.0,248.5,250.0,-4.0,16031
2018-10-08,51083.958,12426290240,245.5,246.5,241.0,243.5,-6.5,20745
2018-10-09,28933.345,7051600725,243.5,245.0,242.0,244.0,0.5,11743
2018-10-11,96033.657,22115862239,233.5,233.5,227.0,227.5,-16.5,37543
2018-10-12,54439.769,12650322522,231.0,237.0,229.0,237.0,9.5,17980
2018-10-15,46471.28,10766953220,234.0,234.0,230.5,230.5,-6.5,16558
2018-10-16,39129.077,9155829047,229.5,237.0,229.0,237.0,6.5,15182
2018-10-17,42887.858,10318955161,241.5,243.0,238.0,238.5,1.5,17550
2018-10-18,27793.43,6587887632,238.0,239.0,235.5,236.5,-2.0,10599
2018-10-19,29648.46,6927405460,231.0,236.5,230.0,236.0,-0.5,12378
2018-10-22,29275.777,6872467149,232.5,238.0,231.5,237.0,1.0,10384
2018-10-23,36757.745,8538586595,232.0,234.0,230.0,230.0,-7.0,13071
2018-10-24,45480.95,10426514872,230.0,231.0,227.0,229.5,-0.5,17339
2018-10-25,75524.118,16643542368,220.5,222.0,219.5,219.5,-10.0,27514
2018-10-26,54073.644,11941421696,223.0,224.0,217.0,221.0,1.5,17106
2018-10-29,18463.792,4107663616,223.0,224.0,221.0,222.5,1.5,7679
2018-10-30,29085.931,6487213284,221.0,225.0,220.5,223.0,0.5,8574
2018-10-31,59933.201,13844478353,228.0,234.0,228.0,234.0,11.0,19183
