date,volume,turnover,open,high,low,close,change,transaction
2019-03-04,45164.513,10691130829,239.5,239.5,234.5,235.5,-3.5,13323
2019-03-05,23708.407,5533050748,234.0,234.5,232.5,233.0,-2.5,8706
2019-03-06,20811.226,4872352124,235.0,235.5,233.5,234.0,1.0,7090
2019-03-07,17226.192,4029782428,235.0,235.0,233.0,234.0,0.0,5768
2019-03-08,22535.659,5183171608,231.0,231.5,229.0,230.0,-4.0,8931
2019-03-11,34282.793,7835079913,228.0,230.5,227.5,230.5,0.5,7451
2019-03-12,23839.972,5601351324,233.0,237.0,232.5,235.5,5.0,9253
2019-03-13,22493.195,5308051755,234.0,237.0,234.0,237.0,1.5,6269
2019-03-14,17281.356,4077045380,239.0,239.0,234.0,234.5,-2.5,6564
2019-03-15,34542.729,8231572752,237.0,239.5,235.5,239.0,4.5,8872
2019-03-18,27040.532,6493129050,239.5,241.0,239.0,241.0,2.0,10690
2019-03-19,14620.009,3496720720,239.0,240.5,238.0,240.5,-0.5,7105
2019-03-20,23055.971,5563557011,242.0,242.0,239.5,242.0,1.5,6757
2019-03-21,27514.502,6710510004,242.5,245.5,241.0,245.5,3.5,11071
2019-03-22,22996.467,5680726299,248.0,248.5,244.5,248.5,3.0,10485
2019-03-25,19273.254,4662705968,240.5,243.5,240.5,241.5,-7.0,8468
2019-03-26,21053.17,5109273236,243.0,244.0,241.0,244.0,2.5,6630
2019-03-27,23622.089,5703467700,242.0,242.5,240.5,241.5,-2.5,7603
2019-03-28,13998.054,3379510718,240.5,242.5,240.0,242.0,0.5,3948
2019-03-29,31024.81,7568601014,243.0,245.5,240.5,245.5,3.5,6712
