date,volume,turnover,open,high,low,close,change,transaction
2018-04-02,19029.003,4702581241,248.5,249.0,245.0,246.5,-1.0,6951
2018-04-03,35813.944,8710200224,243.0,244.5,242.0,244.0,-2.5,13270
2018-04-09,35465.824,8716801768,248.0,248.0,243.5,245.0,1.0,12437
2018-04-10,25268.994,6231896018,244.5,249.0,243.5,245.5,0.5,11912
2018-04-11,21777.935,5391978180,246.5,248.5,246.5,248.0,2.5,8813
2018-04-12,20476.657,5028226522,248.5,248.5,244.0,245.0,-3.0,6898
2018-04-13,19946.548,4885963546,246.0,246.0,244.0,244.5,-0.5,5549
2018-04-16,21608.528,5251556179,243.0,244.0,242.0,243.5,-1.0,8436
2018-04-17,42756.389,10232256860,243.0,243.5,237.5,238.0,-5.5,18381
2018-04-18,44768.048,10668587090,239.5,241.5,236.5,238.0,0.0,12132
2018-04-19,33230.989,8081404960,242.0,244.5,241.0,244.5,6.5,10987
2018-04-20,129890.087,29837344632,228.0,231.5,228.0,229.0,-15.5,46349
2018-04-23,71901.975,16282275410,226.5,227.5,225.0,226.5,-2.5,22048
2018-04-24,45206.892,10233860296,225.0,227.5,225.0,227.0,0.5,13970
2018-04-25,48975.11,11032111105,225.5,226.0,224.0,225.0,-2.0,15136
2018-04-26,48176.657,10766085521,225.0,225.5,221.0,222.0,-3.0,16253
2018-04-27,34443.459,7679131764,225.0,225.5,221.0,223.5,1.5,10859
2018-04-30,28500.789,6448117416,224.5,228.0,222.5,227.0,3.5,9480
