date,volume,turnover,open,high,low,close,change,transaction
2019-12-02,25516.807,7844458306,307.0,308.0,306.5,307.5,2.5,8465
2019-12-03,27686.319,8472595177,305.0,307.0,305.0,307.0,-0.5,9206
2019-12-04,34911.686,10652239802,305.0,306.0,304.0,306.0,-1.0,9989
2019-12-05,39349.842,12240671524,309.0,312.0,309.0,312.0,6.0,13587
2019-12-06,18402.703,5771010050,315.0,316.0,311.0,313.0,1.0,8974
2019-12-09,23556.081,7433484496,314.0,316.5,314.0,316.0,3.0,10583
2019-12-10,20847.594,6540475540,315.0,315.5,312.5,313.5,-2.5,8702
2019-12-11,34329.148,10866410212,314.0,319.0,313.0,319.0,5.5,11689
2019-12-12,52801.851,17446169339,325.0,334.5,324.0,331.5,12.5,22555
2019-12-13,60843.939,20697194061,340.0,343.0,338.0,339.0,7.5,23025
2019-12-16,48340.188,16272523200,336.5,338.5,336.0,336.0,-3.0,16938
2019-12-17,41428.458,14153896438,335.0,345.0,335.0,345.0,9.0,16808
2019-12-18,42486.841,14594689501,341.5,345.0,341.5,344.5,-0.5,15836
2019-12-19,55667.012,18774880620,340.0,342.0,335.0,335.0,0.0,28105
2019-12-20,86280.459,28483237354,332.0,333.0,328.5,329.0,-6.0,28112
2019-12-23,26911.34,8923609754,329.5,334.0,329.5,334.0,5.0,12310
2019-12-24,13783.907,4591661991,334.0,334.5,332.0,332.0,-2.0,7887
2019-12-25,12262.954,4075131136,332.0,334.5,331.0,333.0,1.0,7597
2019-12-26,11427.884,3803665702,333.0,334.0,331.5,333.0,0.0,6439
2019-12-27,16677.806,5624251712,335.0,338.0,335.0,338.0,5.0,8660
2019-12-30,21591.263,7270827164,338.0,339.0,334.0,334.5,-3.5,10468
2019-12-31,22950.517,7614538961,331.0,333.5,331.0,331.0,-3.5,12253
