date,volume,turnover,open,high,low,close,change,transaction
2012-09-03,20795.778,1738754923,83.5,83.9,82.8,83.9,0.6,7998
2012-09-04,21703.446,1816069778,84.0,84.0,83.5,84.0,0.1,5097
2012-09-05,43302.499,3564117760,83.0,83.3,81.9,82.0,-2.0,13853
2012-09-06,25873.922,2109312625,82.8,82.8,81.0,81.1,-0.9,8778
2012-09-07,44499.367,3711680234,83.0,83.9,82.8,83.8,2.7,14273
2012-09-10,23048.912,1924726208,83.3,83.6,83.2,83.5,-0.3,5828
2012-09-11,31624.909,2665308152,84.2,84.7,84.0,84.4,0.9,9388
2012-09-12,37513.971,3174841680,84.5,84.9,84.5,84.5,0.1,8244
2012-09-13,29680.695,2513614969,84.5,85.0,84.5,85.0,0.5,7897
2012-09-14,52174.702,4492191672,85.6,86.5,85.5,86.5,1.5,12865
2012-09-17,26567.24,2297102795,86.9,87.0,85.8,86.5,0.0,6630
2012-09-18,35898.109,3083460532,86.5,86.5,85.4,85.7,-0.8,8269
2012-09-19,43594.231,3729692605,85.9,86.4,85.1,86.0,0.3,8737
2012-09-20,26839.673,2290803782,86.0,86.0,85.1,85.3,-0.7,6121
2012-09-21,51084.876,4388915179,86.0,86.5,85.3,85.7,0.4,8974
2012-09-24,30360.921,2603852706,85.7,86.4,85.1,86.1,0.4,7142
2012-09-25,35919.223,3087035563,85.8,86.2,85.7,85.9,-0.2,6836
2012-09-26,36962.277,3169378957,85.4,86.4,85.0,86.4,0.5,8102
2012-09-27,55641.705,4843917168,86.8,87.8,86.2,87.6,1.2,13494
2012-09-28,70929.037,6323798528,88.6,89.8,88.5,89.8,2.2,15770
