date,volume,turnover,open,high,low,close,change,transaction
2023-03-01,45971.058,23624972884,504.0,522.0,504.0,522.0,11.0,31738
2023-03-02,18017.085,9344352321,519.0,520.0,515.0,519.0,-3.0,14320
2023-03-03,24117.189,12510608773,524.0,525.0,516.0,516.0,-3.0,22160
2023-03-06,24741.125,12883854256,520.0,524.0,517.0,521.0,5.0,20678
2023-03-07,27650.283,14465320023,521.0,526.0,519.0,524.0,3.0,20595
2023-03-08,27077.587,14091713576,521.0,523.0,518.0,521.0,-3.0,20504
2023-03-09,25639.391,13430582677,525.0,526.0,522.0,522.0,1.0,16497
2023-03-10,25572.403,13122265260,515.0,516.0,511.0,513.0,-9.0,46216
2023-03-13,22568.74,11608973891,513.0,518.0,509.0,516.0,3.0,24150
2023-03-14,26599.476,13602260966,511.0,514.0,510.0,510.0,-6.0,24848
2023-03-15,24080.361,12350942139,515.0,516.0,510.0,511.0,1.0,21075
2023-03-16,23325.664,11809911840,505.0,510.0,504.0,505.0,0.0,33493
2023-03-17,35872.881,18538033584,516.0,518.0,513.0,518.0,13.0,21217
2023-03-20,12752.221,6542889562,517.0,518.0,510.0,512.0,-6.0,17709
2023-03-21,18519.12,9534730452,515.0,517.0,512.0,517.0,5.0,14094
2023-03-22,45681.056,24168561556,524.0,533.0,524.0,533.0,16.0,56483
2023-03-23,28614.856,15307492846,528.0,539.0,528.0,538.0,5.0,35313
2023-03-24,22963.771,12348311773,536.0,539.0,535.0,539.0,1.0,24762
2023-03-27,17170.557,9148085033,533.0,536.0,531.0,531.0,-8.0,17484
2023-03-28,18327.556,9629323504,525.0,530.0,524.0,525.0,-6.0,20744
2023-03-29,17620.195,9329137251,533.0,533.0,525.0,530.0,5.0,15653
2023-03-30,20380.65,10894446851,536.0,537.0,531.0,535.0,5.0,18171
2023-03-31,24324.776,12997575231,538.0,538.0,532.0,533.0,-2.0,15962
