date,volume,turnover,open,high,low,close,change,transaction
2010-04-01,54739.709,3404396540,61.5,62.5,61.5,62.1,0.6,10586
2010-04-02,17373.507,1083207922,62.5,62.5,62.1,62.4,0.3,4724
2010-04-06,53216.421,3367687345,62.8,63.5,62.8,63.4,1.0,14967
2010-04-07,49685.972,3150811649,63.5,63.5,63.1,63.5,0.1,13008
2010-04-08,48608.322,3038128062,62.8,63.0,62.1,62.3,-1.2,10165
2010-04-09,31648.457,1981046902,61.9,63.0,61.9,62.7,0.4,8230
2010-04-12,36942.889,2330663522,63.3,63.4,62.8,63.1,0.4,6735
2010-04-13,42767.182,2688670621,63.0,63.1,62.1,62.9,-0.2,8860
2010-04-14,55676.512,3527079086,63.1,63.8,62.9,63.8,0.9,11370
2010-04-15,72063.334,4640697360,64.5,64.9,64.0,64.4,0.6,16835
2010-04-16,49739.068,3141988184,63.6,63.7,62.9,63.0,-1.4,10410
2010-04-19,71160.569,4470883925,62.5,63.2,62.4,62.6,-0.4,12360
2010-04-20,37544.68,2356565247,62.9,63.0,62.4,62.8,0.2,5688
2010-04-21,46602.838,2920088786,62.9,63.1,62.3,62.4,-0.4,7337
2010-04-22,92244.238,5654288355,61.8,61.8,60.8,61.6,-0.8,20151
2010-04-23,48952.35,3029878300,61.9,62.4,61.6,61.7,0.1,9075
2010-04-26,67547.718,4269797576,62.4,63.6,62.4,63.5,1.8,15594
2010-04-27,25421.212,1613547865,63.5,63.7,63.1,63.7,0.2,7737
2010-04-28,73211.72,4560692856,62.1,62.6,62.0,62.1,-1.6,17781
2010-04-29,41236.312,2546990946,62.2,62.2,61.6,61.6,-0.5,11966
2010-04-30,43450.247,2706561981,61.8,62.7,61.8,61.8,0.2,9089
