date,volume,turnover,open,high,low,close,change,transaction
2012-05-02,48249.908,4247465384,87.0,88.9,86.8,88.4,1.6,15172
2012-05-03,27728.263,2456489599,88.4,89.0,87.9,88.9,0.5,8764
2012-05-04,37719.753,3300691040,86.7,88.0,86.7,87.6,-1.3,8630
2012-05-07,47917.069,4093394049,86.5,86.5,85.0,85.6,-2.0,11459
2012-05-08,45836.39,3886158622,86.0,86.0,84.4,84.4,-1.2,11893
2012-05-09,41263.531,3480408222,83.9,85.2,83.5,84.6,0.2,10938
2012-05-10,28688.623,2440645115,85.0,85.7,84.3,85.3,0.7,7662
2012-05-11,33627.25,2855459372,85.7,85.7,84.5,85.5,0.2,9906
2012-05-14,14135.562,1204829612,84.8,85.5,84.8,85.4,-0.1,3925
2012-05-15,30739.719,2619349215,85.4,85.7,84.1,85.5,0.1,6610
2012-05-16,65470.478,5493667489,84.2,84.5,83.4,83.4,-2.1,15140
2012-05-17,33657.888,2851033946,84.8,85.1,84.1,85.1,1.7,8952
2012-05-18,57620.539,4778051198,83.9,83.9,81.8,81.8,-3.3,15891
2012-05-21,32414.856,2663937884,81.0,82.8,81.0,82.5,0.7,9547
2012-05-22,33977.797,2803415341,82.7,82.9,82.2,82.2,-0.3,8887
2012-05-23,63269.956,5063881047,81.0,81.2,79.0,79.1,-3.1,18441
2012-05-24,40984.054,3261359698,78.9,80.6,78.1,80.6,1.5,11621
2012-05-25,28279.141,2261306780,79.8,80.5,79.2,80.0,-0.6,10261
2012-05-28,30137.23,2436772528,80.0,81.7,79.8,81.6,1.6,7547
2012-05-29,41171.871,3394537733,82.5,83.2,82.0,82.3,0.7,11107
2012-05-30,75751.835,6157496255,81.6,82.0,80.3,81.7,-0.6,15614
2012-05-31,89332.423,7390037108,80.5,85.1,79.7,85.1,3.4,16981
