date,volume,turnover,open,high,low,close,change,transaction
2013-02-01,23211.035,2343091003,101.5,101.5,100.5,101.5,0.0,7596
2013-02-04,35257.079,3618099182,102.0,103.0,102.0,103.0,1.5,10873
2013-02-05,17896.471,1832150196,103.0,103.0,101.5,103.0,0.0,5200
2013-02-06,32330.33,3369267370,103.5,105.0,103.0,105.0,2.0,9340
2013-02-18,64345.58,6895059371,107.0,108.5,106.5,107.0,2.0,13470
2013-02-19,22103.657,2372380213,108.5,108.5,106.5,107.0,0.0,6114
2013-02-20,41921.556,4558604798,108.5,109.5,108.0,109.0,2.0,10171
2013-02-21,30551.806,3287642271,108.5,108.5,107.0,107.0,-2.0,7485
2013-02-22,39577.666,4188440636,106.0,106.5,105.0,105.5,-1.5,10313
2013-02-23,10174.533,1083855709,106.5,107.5,106.0,107.0,1.5,3022
2013-02-25,37216.683,3938987715,106.5,107.0,105.0,105.0,-2.0,8564
2013-02-26,38498.61,4006611594,103.5,105.0,102.5,103.5,-1.5,9572
2013-02-27,81358.059,8385327394,102.0,104.5,101.0,104.5,1.0,13654
