date,volume,turnover,open,high,low,close,change,transaction
2020-06-01,685.854,11194465,16.3,16.4,16.2,16.3,0.0,319
2020-06-02,1137.951,18525552,16.35,16.4,16.2,16.2,-0.1,408
2020-06-03,1920.797,31696449,16.4,16.6,16.3,16.55,0.35,935
2020-06-04,825.365,13684736,16.6,16.7,16.5,16.55,0.0,433
2020-06-05,1729.022,29011464,16.55,16.85,16.55,16.7,0.15,705
2020-06-08,2055.774,34950720,16.85,17.1,16.8,17.05,0.35,822
2020-06-09,1395.164,23833141,17.15,17.2,17.0,17.0,-0.05,448
2020-06-10,1342.393,22787939,17.1,17.1,16.9,17.0,0.0,414
2020-06-11,1682.102,28283858,16.9,16.95,16.65,16.65,-0.35,902
2020-06-12,1117.469,18200890,16.1,16.4,16.1,16.4,-0.25,381
2020-06-15,1097.729,17971807,16.4,16.55,16.3,16.3,-0.1,344
2020-06-16,1182.962,19632669,16.5,16.75,16.35,16.7,0.4,396
2020-06-17,1050.741,17388888,16.7,16.7,16.45,16.45,-0.25,570
2020-06-18,782.85,12936079,16.45,16.65,16.45,16.5,0.05,371
2020-06-19,1909.639,31319013,16.5,16.6,16.25,16.25,-0.25,720
2020-06-22,934.963,15350290,16.4,16.6,16.3,16.35,0.1,381
2020-06-23,2264.966,37556937,16.55,16.7,16.45,16.6,0.25,644
2020-06-24,925.051,15384842,16.65,16.7,16.6,16.65,0.05,306
2020-06-29,1299.58,21407469,16.5,16.55,16.3,16.5,-0.15,325
2020-06-30,1157.608,19053818,16.6,16.6,16.4,16.45,-0.05,348
