date,volume,turnover,open,high,low,close,change,transaction
2010-04-01,3296.456,58926776,17.85,18.0,17.6,17.85,0.0,1638
2010-04-02,1458.951,26182305,17.85,18.0,17.85,17.95,0.1,646
2010-04-06,4323.478,78801739,18.0,18.4,17.95,18.2,0.25,1693
2010-04-07,1869.885,33777730,18.3,18.3,17.9,18.1,-0.1,846
2010-04-08,1613.442,29104152,18.0,18.3,17.8,18.0,-0.1,680
2010-04-09,1758.924,31758960,18.0,18.2,17.95,18.2,0.2,926
2010-04-12,1704.679,31097608,18.3,18.4,18.1,18.4,0.2,611
2010-04-13,1598.276,29269378,18.35,18.4,18.15,18.35,-0.05,619
2010-04-14,580.707,10586756,18.35,18.35,18.15,18.3,-0.05,288
2010-04-15,7611.659,142835521,18.45,19.15,18.2,19.1,0.8,1877
2010-04-16,6381.252,121368915,19.2,19.5,18.6,18.85,-0.25,1849
2010-04-19,5461.943,97853138,18.5,18.65,17.55,17.55,-1.3,1958
2010-04-20,2686.398,46921079,17.7,17.8,17.3,17.3,-0.25,1099
2010-04-21,2872.173,51270985,17.6,18.05,17.5,18.05,0.75,1240
2010-04-22,2005.256,35659336,18.0,18.05,17.65,18.05,0.0,895
2010-04-23,2828.338,52005146,18.25,18.5,18.2,18.3,0.25,1085
2010-04-26,3189.682,60174945,18.5,19.05,18.5,18.75,0.45,1330
2010-04-27,2868.164,53838435,18.85,18.9,18.6,18.8,0.05,787
2010-04-28,2334.233,43195742,18.05,18.75,18.05,18.55,-0.25,1021
2010-04-29,1519.282,28438326,19.0,19.0,18.5,18.65,0.1,672
2010-04-30,11926.298,232087359,19.0,19.8,18.8,19.55,0.9,3351
