date,volume,turnover,open,high,low,close,change,transaction
2012-03-01,2683.522,46698790,17.3,17.65,17.1,17.45,0.3,1120
2012-03-02,1738.088,30226714,17.3,17.5,17.05,17.5,0.05,832
2012-03-03,195.177,3386236,17.5,17.5,17.3,17.35,-0.15,127
2012-03-05,1671.068,27970789,17.35,17.35,16.35,16.35,-1.0,796
2012-03-06,1427.082,23005762,16.3,16.55,15.95,16.0,-0.35,922
2012-03-07,924.292,14784922,15.8,16.1,15.8,16.0,0.0,481
2012-03-08,2163.677,34465482,16.1,16.1,15.75,16.0,0.0,1212
2012-03-09,1924.377,30542244,16.0,16.1,15.75,15.95,-0.05,974
2012-03-12,651.131,10303442,15.95,15.95,15.7,15.85,-0.1,392
2012-03-13,1580.043,25722683,16.05,16.45,16.0,16.45,0.6,1095
2012-03-14,1425.133,23991525,16.8,16.9,16.65,16.9,0.45,969
2012-03-15,787.204,13253823,16.9,16.95,16.6,16.95,0.05,409
2012-03-16,1337.183,22590312,17.0,17.1,16.6,16.6,-0.35,751
2012-03-19,516.949,8584044,16.6,16.75,16.45,16.7,0.1,219
2012-03-20,815.671,13424247,16.7,16.7,16.35,16.35,-0.35,333
2012-03-21,673.597,11024154,16.35,16.5,16.3,16.45,0.1,278
2012-03-22,846.504,13975059,16.4,16.6,16.3,16.6,0.15,298
2012-03-23,1049.412,17327092,16.6,16.6,16.4,16.5,-0.1,490
2012-03-26,1704.367,27451972,16.4,16.45,16.0,16.0,-0.5,993
2012-03-27,919.169,14879834,16.3,16.3,16.05,16.3,0.3,364
2012-03-28,1159.145,19004774,16.3,16.55,16.15,16.55,0.25,406
2012-03-29,1741.245,28233715,16.4,16.4,16.1,16.15,-0.4,783
2012-03-30,1921.15,31546608,16.1,16.9,16.05,16.9,0.75,685
